artifact_id	parent_corpus_database_id	artifact_role	file_name	local_path	sha256	byte_size	gap_reason	candidate_recovery_route	notes
source_artifact_8d49ad76505ae470	rpcb | doi:10.7554/eLife.71601	repository_component	Individual replication audits	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_8d49ad76505ae470__component_metadata__individual_replication_audits.json	bfe4812bcf97bd8b907cff5214dde67416008f3704e3616ee25178abba448314	1475	generated_component_metadata	rerun make source-artifact-mirror-sample from tracked proposal	provider_manifest=data/raw/replication_projects/lead_harvest/rpcb_e5nvr/osf_file_list.csv; inventory_task=inventory_task_753993910fcf426e
source_artifact_35b159a6a7870b63	score	repository_component	Confidence Scores	data/raw/source_artifacts/figure1/score/source_artifact_35b159a6a7870b63__component_metadata__confidence_scores.json	f9217807b8ba628f55974db5fc58cb94acfec56a66da9639891f05e3cc7b1267	1410	generated_component_metadata	rerun make source-artifact-mirror-sample from tracked proposal	provider_manifest=data/raw/corpus_candidates/score/osf_file_manifest.csv; inventory_task=inventory_task_496d19ef8219a7ce
source_artifact_431d1cbca3b636b4	score	repository_component	Change Logs	data/raw/source_artifacts/figure1/score/source_artifact_431d1cbca3b636b4__component_metadata__change_logs.json	023be02f9ae44900a60fc7c11200236b110fe3eb5e3e7ae2d1f51cea378ffef1	1353	generated_component_metadata	rerun make source-artifact-mirror-sample from tracked proposal	provider_manifest=data/raw/corpus_candidates/score/osf_file_manifest.csv; inventory_task=inventory_task_496d19ef8219a7ce
source_artifact_4ca0dfbd76e78df8	score	repository_component	Raw Data	data/raw/source_artifacts/figure1/score/source_artifact_4ca0dfbd76e78df8__component_metadata__raw_data.json	73c7d6166f727668ee45906effdd8bfdd5353d694001a05c475b80fdab09bb26	1344	generated_component_metadata	rerun make source-artifact-mirror-sample from tracked proposal	provider_manifest=data/raw/corpus_candidates/score/osf_file_manifest.csv; inventory_task=inventory_task_496d19ef8219a7ce
source_artifact_60bf4b8f8d5b34d3	score	repository_component	Original Studies	data/raw/source_artifacts/figure1/score/source_artifact_60bf4b8f8d5b34d3__component_metadata__original_studies.json	727681f7ca85c5cec4d2a32ca2aacc5b3d9444e055a415ef38c38d0bba60a376	1377	generated_component_metadata	rerun make source-artifact-mirror-sample from tracked proposal	provider_manifest=data/raw/corpus_candidates/score/osf_file_manifest.csv; inventory_task=inventory_task_496d19ef8219a7ce
source_artifact_633901ea901d901c	score	repository_component	Journal Metadata	data/raw/source_artifacts/figure1/score/source_artifact_633901ea901d901c__component_metadata__journal_metadata.json	32cd76f1ccdbf505de59ed3e221466e8b4c665a17ed646a8f78b9627ed7298f6	1377	generated_component_metadata	rerun make source-artifact-mirror-sample from tracked proposal	provider_manifest=data/raw/corpus_candidates/score/osf_file_manifest.csv; inventory_task=inventory_task_496d19ef8219a7ce
source_artifact_6af211f8bd1ba854	score	repository_component	Analysis-ready Data	data/raw/source_artifacts/figure1/score/source_artifact_6af211f8bd1ba854__component_metadata__analysis_ready_data.json	e91876580cdcaee3ddebeaeb3ea8c6f49382663f97445f229635a1fe16831730	1377	generated_component_metadata	rerun make source-artifact-mirror-sample from tracked proposal	provider_manifest=data/raw/corpus_candidates/score/osf_file_manifest.csv; inventory_task=inventory_task_496d19ef8219a7ce
source_artifact_70e65b859d279ba1	score	repository_component	Paper Metadata	data/raw/source_artifacts/figure1/score/source_artifact_70e65b859d279ba1__component_metadata__paper_metadata.json	6d6dde62308c72cad651518488f2f30e7b9e66e288059d0c8d6980708b902552	1371	generated_component_metadata	rerun make source-artifact-mirror-sample from tracked proposal	provider_manifest=data/raw/corpus_candidates/score/osf_file_manifest.csv; inventory_task=inventory_task_496d19ef8219a7ce
source_artifact_75b7571f482937d7	score	repository_component	Project Management	data/raw/source_artifacts/figure1/score/source_artifact_75b7571f482937d7__component_metadata__project_management.json	4ed71582dee8c7b0e18730b25db5c5e1c00245198e2b9e7f0dcc2ce66a273186	1383	generated_component_metadata	rerun make source-artifact-mirror-sample from tracked proposal	provider_manifest=data/raw/corpus_candidates/score/osf_file_manifest.csv; inventory_task=inventory_task_496d19ef8219a7ce
source_artifact_89ef102b7d569dd9	score	repository_component	Reproduction Studies	data/raw/source_artifacts/figure1/score/source_artifact_89ef102b7d569dd9__component_metadata__reproduction_studies.json	81339efb965096086bfdc84e441fac65e414e1bdf59c1f3cbcb097a7e71745d0	1389	generated_component_metadata	rerun make source-artifact-mirror-sample from tracked proposal	provider_manifest=data/raw/corpus_candidates/score/osf_file_manifest.csv; inventory_task=inventory_task_496d19ef8219a7ce
source_artifact_9759b2bc337af746	score	repository_component	Correlations	data/raw/source_artifacts/figure1/score/source_artifact_9759b2bc337af746__component_metadata__correlations.json	c4bc17db3587159e129de174f126024d20a80e45e1426f6b19549291b8f573f6	1365	generated_component_metadata	rerun make source-artifact-mirror-sample from tracked proposal	provider_manifest=data/raw/corpus_candidates/score/osf_file_manifest.csv; inventory_task=inventory_task_496d19ef8219a7ce
source_artifact_ad1cff78ac49f039	score	repository_component	Replication Studies	data/raw/source_artifacts/figure1/score/source_artifact_ad1cff78ac49f039__component_metadata__replication_studies.json	60ae662ea4bd43580b1de79d0ea6228f5bcb277cc7dffb9708765a3da7d72e02	1386	generated_component_metadata	rerun make source-artifact-mirror-sample from tracked proposal	provider_manifest=data/raw/corpus_candidates/score/osf_file_manifest.csv; inventory_task=inventory_task_496d19ef8219a7ce
source_artifact_c39c2b87eb159c8a	score	repository_component	Extracted Claims	data/raw/source_artifacts/figure1/score/source_artifact_c39c2b87eb159c8a__component_metadata__extracted_claims.json	c134af96f8c4400317de5d14564c07af5d4d0c0d8ccc11d572940448d7d369f6	1394	generated_component_metadata	rerun make source-artifact-mirror-sample from tracked proposal	provider_manifest=data/raw/corpus_candidates/score/osf_file_manifest.csv; inventory_task=inventory_task_496d19ef8219a7ce
source_artifact_dcd28488c36fbb5c	score	repository_component	Correlations Paper	data/raw/source_artifacts/figure1/score/source_artifact_dcd28488c36fbb5c__component_metadata__correlations_paper.json	96b29a99e81f5023410d011e062d372c2648bc067680b036d2aaff0ecfb0e960	1394	generated_component_metadata	rerun make source-artifact-mirror-sample from tracked proposal	provider_manifest=data/raw/corpus_candidates/score/osf_file_manifest.csv; inventory_task=inventory_task_496d19ef8219a7ce
source_artifact_e6438b45c3fad892	score	repository_component	Process Reproducibility	data/raw/source_artifacts/figure1/score/source_artifact_e6438b45c3fad892__component_metadata__process_reproducibility.json	658fa8869d704c64152e0085544ce0c23a5c1f03a07760f82e7dc9c39f3a100a	1398	generated_component_metadata	rerun make source-artifact-mirror-sample from tracked proposal	provider_manifest=data/raw/corpus_candidates/score/osf_file_manifest.csv; inventory_task=inventory_task_496d19ef8219a7ce
source_artifact_f3ce7355e957cbd7	score	repository_component	Replication and Reproduction Papers	data/raw/source_artifacts/figure1/score/source_artifact_f3ce7355e957cbd7__component_metadata__replication_and_reproduction_papers.json	a378150cd46cb2e8643f3536e83b483f963542715788cb23d02c6b695eb53ca2	1445	generated_component_metadata	rerun make source-artifact-mirror-sample from tracked proposal	provider_manifest=data/raw/corpus_candidates/score/osf_file_manifest.csv; inventory_task=inventory_task_496d19ef8219a7ce
source_artifact_9e0a0ab2403f9c2a	github:ying531/awesome-replicability-data	file_inventory	github_contents_file_list.csv	data/raw/replication_projects/lead_harvest/awesome_cleanliness_moral/github_contents_file_list.csv	5f52933e960e23dfc997d9ae092085f98c27329f8ee45b5c81233686da3e9ea5	1451	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_03a7818d0f17ec39; cluster_id=cluster_emdr_and_misinformation_3fe9f9e46e27
source_artifact_04460749cacca3ac	github:ying531/awesome-replicability-data	file_inventory	github_contents_manifest.json	data/raw/replication_projects/lead_harvest/awesome_cleanliness_moral/github_contents_manifest.json	b661eaee884693ca4ea2f955a0984973dfd6345eb753f1a07dccd984e803baf6	5025	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_03a7818d0f17ec39; cluster_id=cluster_emdr_and_misinformation_3fe9f9e46e27
source_artifact_7db7ea2ad08f10a9	github:ying531/awesome-replicability-data	file_inventory	github_contents_file_list.csv	data/raw/replication_projects/lead_harvest/awesome_emdr_misinfo/github_contents_file_list.csv	482b6903693c9b100135a081278b466279f20f48e7119688fe62726d36996efe	960	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_03a7818d0f17ec39; cluster_id=cluster_emdr_and_misinformation_3fe9f9e46e27
source_artifact_56a1118a38ab80c2	github:ying531/awesome-replicability-data	file_inventory	github_contents_manifest.json	data/raw/replication_projects/lead_harvest/awesome_emdr_misinfo/github_contents_manifest.json	74068bb50fd12fb0ee54693bb8464ae622b108fb6a2d16cd0321a583aa112aa4	3518	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_03a7818d0f17ec39; cluster_id=cluster_emdr_and_misinformation_3fe9f9e46e27
source_artifact_dcd8da99f208e453	github:ying531/awesome-replicability-data	file_inventory	github_contents_file_list.csv	data/raw/replication_projects/lead_harvest/awesome_lie_language/github_contents_file_list.csv	0620c1af2204479e21639e8f77299d14d06784e12653bf6ecb86ee99f40d77a4	684	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_03a7818d0f17ec39; cluster_id=cluster_emdr_and_misinformation_3fe9f9e46e27
source_artifact_aa0857fe4f2f30d3	github:ying531/awesome-replicability-data	file_inventory	github_contents_manifest.json	data/raw/replication_projects/lead_harvest/awesome_lie_language/github_contents_manifest.json	04eb26650f02a8f42b1407924a5765e95b8efc9d0537df0d327400dfe2b01366	2397	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_03a7818d0f17ec39; cluster_id=cluster_emdr_and_misinformation_3fe9f9e46e27
source_artifact_6839f00b4dd22d62	github:ying531/awesome-replicability-data	file_inventory	github_contents_file_list.csv	data/raw/replication_projects/lead_harvest/awesome_mindbody_selfcentrality/github_contents_file_list.csv	79d59b9a5bc7242cc9dde3e67492ce7012a42fa37220c5dffea455342e138afb	2328	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_03a7818d0f17ec39; cluster_id=cluster_emdr_and_misinformation_3fe9f9e46e27
source_artifact_16fc194f0bb0013b	github:ying531/awesome-replicability-data	file_inventory	github_contents_manifest.json	data/raw/replication_projects/lead_harvest/awesome_mindbody_selfcentrality/github_contents_manifest.json	2e00966b2d5c0b3a1b221f27a2a7fb0f1759ae0e8733a80c495b1ec1282ee878	7865	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_03a7818d0f17ec39; cluster_id=cluster_emdr_and_misinformation_3fe9f9e46e27
source_artifact_18d9d369cda52854	github:ying531/awesome-replicability-data	file_inventory	github_contents_file_list.csv	data/raw/replication_projects/lead_harvest/awesome_pain_coop/github_contents_file_list.csv	04955ecf6acefab6b10840f236084a93a2e0f490072689a18ecf0f32dca21855	1260	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_03a7818d0f17ec39; cluster_id=cluster_emdr_and_misinformation_3fe9f9e46e27
source_artifact_c895ff6111574376	github:ying531/awesome-replicability-data	file_inventory	github_contents_manifest.json	data/raw/replication_projects/lead_harvest/awesome_pain_coop/github_contents_manifest.json	88da6155a6d229dc974cba78deb181eb03db6d0d750d34da11168db3362e3eae	4669	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_03a7818d0f17ec39; cluster_id=cluster_emdr_and_misinformation_3fe9f9e46e27
source_artifact_e19ea361212ef833	github:ying531/awesome-replicability-data	file_inventory	github_contents_file_list.csv	data/raw/replication_projects/lead_harvest/awesome_queue/github_contents_file_list.csv	b2a17140ae32059b51d57f54ce14e7a166c63969548c76e830e87831a5851b93	642	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_03a7818d0f17ec39; cluster_id=cluster_emdr_and_misinformation_3fe9f9e46e27
source_artifact_5584cdf293377c8c	github:ying531/awesome-replicability-data	file_inventory	github_contents_manifest.json	data/raw/replication_projects/lead_harvest/awesome_queue/github_contents_manifest.json	40ca8b6da558ea72bbff93e327e6345afdedfa50e96825e15a521061715c5df5	2313	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_03a7818d0f17ec39; cluster_id=cluster_emdr_and_misinformation_3fe9f9e46e27
source_artifact_0f2b1154d432b154	github:ying531/awesome-replicability-data	file_inventory	github_contents_file_list.csv	data/raw/replication_projects/lead_harvest/awesome_time_honest/github_contents_file_list.csv	d699198a4892fe2a6ee8b909cecdccb6c7defae044c2bbf6ce7fc4f6676c8a77	1309	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_03a7818d0f17ec39; cluster_id=cluster_emdr_and_misinformation_3fe9f9e46e27
source_artifact_42b2dcca6b6e8fae	github:ying531/awesome-replicability-data	file_inventory	github_contents_manifest.json	data/raw/replication_projects/lead_harvest/awesome_time_honest/github_contents_manifest.json	3aaa89a8515aa047460962d76e16c1962eb6e1da90f345dbb505ef47b6dcea1c	4760	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_03a7818d0f17ec39; cluster_id=cluster_emdr_and_misinformation_3fe9f9e46e27
source_artifact_75b9c0d85460dfc3	lead_harvest:covid_online_2021	file_inventory	dataverse_file_list.csv	data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_file_list.csv	ed8ff63767d4e36d248433ed92d902d9bfad9fedaaf3e7e742c3fbea857617f1	3808	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_28f80649ce5bc810; cluster_id=cluster_dataverse_manifest_ee14f1be8828
source_artifact_30a1674c038cac66	lead_harvest:covid_online_2021	file_inventory	dataverse_manifest.json	data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_manifest.json	5950e1265f551ef5d02a9b969e533d5de18e549676531ff567c29117230407c4	30336	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_28f80649ce5bc810; cluster_id=cluster_dataverse_manifest_ee14f1be8828
source_artifact_e73f2494577868a8	many_labs_2 | doi:10.1177/2515245918810225	data_file	Data_Figure_NOweird_oriEffects.csv	data/raw/replication_projects/ml2/Data_Figure_NOweird_oriEffects.csv	8f02ea14d0ac71ae9e39d7892c9e418ee1ac0e668ffeaa24963849264ef4baa4	14951	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_5f86fda82415efa5; cluster_id=cluster_many_labs_2_investigating_variation_in_replicability_across_samples_and_settings_9638ac62afe8
source_artifact_4651a5df2d7654a7	many_labs_2 | doi:10.1177/2515245918810225	data_file	ML2_OriginalEffects.csv	data/raw/replication_projects/ml2/ML2_OriginalEffects.csv	78b3432bebb798595ebb08ee10fb68d3f6f59cd5e0ab49606cfb6835eb226406	12130	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_5f86fda82415efa5; cluster_id=cluster_many_labs_2_investigating_variation_in_replicability_across_samples_and_settings_9638ac62afe8
source_artifact_1a739834633c9bc5	many_labs_2 | doi:10.1177/2515245918810225	data_file	ML2_OrignalEffects_Masterkey.csv	data/raw/replication_projects/ml2/ML2_OrignalEffects_Masterkey.csv	afee146691be47f4e52c2914fcfd81085c1e34ee7bc2db9f5050ce0a4d0a7bd3	70730	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_5f86fda82415efa5; cluster_id=cluster_many_labs_2_investigating_variation_in_replicability_across_samples_and_settings_9638ac62afe8
source_artifact_db0c274b8aecfdca	many_labs_2 | doi:10.1177/2515245918810225	data_file	table5data_RM.csv	data/raw/replication_projects/ml2/table5data_RM.csv	7c144980be0a5e607e21f58f706388cfbb51509f91eb42d404f68fd88f7a72d1	9264	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_5f86fda82415efa5; cluster_id=cluster_many_labs_2_investigating_variation_in_replicability_across_samples_and_settings_9638ac62afe8
source_artifact_bfc9c3d67a81256d	raw_corpus:political_science_unlock	local_mirror	aea_dataverse_metadata.json	data/raw/corpus_candidates/political_science_unlock/aea_dataverse_metadata.json	f11c205bcc47b873b4952a6abf9f969a13d772ef67581c71a7137ffd4b122857	9011	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_37180e2e0a370b60	raw_corpus:political_science_unlock	local_mirror	aer_20190842_data_download	data/raw/corpus_candidates/political_science_unlock/aea_resource_curse/aer_20190842_data_download	2bb1d3ff33a8321c9cfba060118f1708028fc5820f5f614f70c92a77d5f735cf	5464	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_7ef790e40bf985cf	raw_corpus:political_science_unlock	local_mirror	file_13017	data/raw/corpus_candidates/political_science_unlock/aea_resource_curse/file_13017	a9af62a26728dd4079480ce07cea8d80d4c07f8658cf2a7d07d59afd60bb0d6a	567637	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_6e976be08cc40081	raw_corpus:political_science_unlock	archive_file	openicpsr_export.zip	data/raw/corpus_candidates/political_science_unlock/aea_resource_curse/openicpsr_export.zip	fedbb9dcd64fa5bf6ffd53a61b6a4c19d29350a5c73c4e93e4d933e398fe40cf	5476	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_faca2806ef95f970	raw_corpus:political_science_unlock	local_mirror	openicpsr_metadata.json	data/raw/corpus_candidates/political_science_unlock/aea_resource_curse/openicpsr_metadata.json	6175b7fb4a430271229c40549342af8ab7aaab9ce9f5bd080a8d2447eafb37bb	5461	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_fabeac7a546c8960	raw_corpus:political_science_unlock	data_file	aea_trials.csv	data/raw/corpus_candidates/political_science_unlock/aea_trials.csv	82e0a929753114025442993aa2d8a7e7c4a8412982b1af94e3d0343f2f278838	64023532	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_69cff83619895bb3	raw_corpus:political_science_unlock	archive_file	1LIIDV.zip	data/raw/corpus_candidates/political_science_unlock/dataverse/1LIIDV/1LIIDV.zip	cdeb7d88be8e4c3add2e23ce30abd033f8c17efb5913b9f4dab8df1ade5b455f	401623	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_b77f965596156d6d	raw_corpus:political_science_unlock	archive_file	2KLNFX.zip	data/raw/corpus_candidates/political_science_unlock/dataverse/2KLNFX/2KLNFX.zip	c6df541def45609d86b3a223bf2f8e6c155a83a0c18edf2e40e6270e3093b11b	167130	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_68c1e4ed13f42af8	raw_corpus:political_science_unlock	archive_file	3VVWPL.zip	data/raw/corpus_candidates/political_science_unlock/dataverse/3VVWPL/3VVWPL.zip	d7841f69f45e03086cc1cbe23e0238389b4f5447294be157a3f3e657f9070a88	42722	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_31eab9ac724e5eab	raw_corpus:political_science_unlock	data_file	experimental-analyses.Rds	data/raw/corpus_candidates/political_science_unlock/dataverse/4WNEE9/experimental-analyses.Rds	50ef1eecf173674f35028426fa6d12f155bc11ba95d5c292e7667ad2b1a7295d	11492	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_147745bfe167097a	raw_corpus:political_science_unlock	context_file	online-appendix.pdf	data/raw/corpus_candidates/political_science_unlock/dataverse/4WNEE9/online-appendix.pdf	f9534a5d9ca306ef71ea09f74a673130b40e678e12822c39faaf1346b9457705	4554072	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_cadb966c319df9ed	raw_corpus:political_science_unlock	data_file	pooled-outcomes.xlsx	data/raw/corpus_candidates/political_science_unlock/dataverse/4WNEE9/pooled-outcomes.xlsx	38737a7da8f1aae0128d106f2a624c3c733b49bf903d1b27c90ed49043f8aeb5	87375	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b | generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_3dfba3a44afe388b	raw_corpus:political_science_unlock	data_file	survey-outcomes.xlsx	data/raw/corpus_candidates/political_science_unlock/dataverse/4WNEE9/survey-outcomes.xlsx	23b36b72afe89e9eaec3deb2b3ee7c9da8c58acbf77f7d9907627c820e0e48ce	48141	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_0543c9dbe988c989	raw_corpus:political_science_unlock	code_file	table-01.R	data/raw/corpus_candidates/political_science_unlock/dataverse/4WNEE9/table-01.R	d7c0fc65f5fe63769f4106c8537d1da23f741090140a09a35e13b417cfa14d63	6840	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_8104eb3e8f38e40b	raw_corpus:political_science_unlock	archive_file	5OPIYU.zip	data/raw/corpus_candidates/political_science_unlock/dataverse/5OPIYU/5OPIYU.zip	d9338c24dc15351f0a94d3396c8bfce069aa6e28c1b1c0187d83137bc6e3a296	121	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b | generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_bef01977b0e4392f	raw_corpus:political_science_unlock	archive_file	8DM8KG.zip	data/raw/corpus_candidates/political_science_unlock/dataverse/8DM8KG/8DM8KG.zip	6c19ecd81acb70672238561b4391c7e3f188ea7e0101a24def8fe851ac5d6f93	8048855	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_b103ecad299103f0	raw_corpus:political_science_unlock	local_mirror	02_mpas_with_treatment.tab	data/raw/corpus_candidates/political_science_unlock/dataverse/9PWQZT/02_mpas_with_treatment.tab	5e1339bd3d0dceba2d0637f43d594f010af16f5c45b2be51dd704205338d86c3	8751	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_48a180ae871145d2	raw_corpus:political_science_unlock	code_file	4_an_ps.R	data/raw/corpus_candidates/political_science_unlock/dataverse/9PWQZT/4_an_ps.R	b56de0002c81c40342697c54de1390b42820d275ea6133708d04b09a8314a3b6	7069	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_8a48183768293ccd	raw_corpus:political_science_unlock	local_mirror	99_ps_master.tab	data/raw/corpus_candidates/political_science_unlock/dataverse/9PWQZT/99_ps_master.tab	db2ea29e215670561c79414594eeb652ee743d4a7042aeded30db149823430e5	6975774	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_da6922206eea05e1	raw_corpus:political_science_unlock	code_file	helpers.R	data/raw/corpus_candidates/political_science_unlock/dataverse/9PWQZT/helpers.R	1b4776c25dcd6b2a745aa0f325b4d62044eecb57729901b1916ba16745631b08	18044	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_a32c97419ca54467	raw_corpus:political_science_unlock	data_file	ps_loc_summary.rds	data/raw/corpus_candidates/political_science_unlock/dataverse/9PWQZT/ps_loc_summary.rds	b83d248927bcd0fc780e6ce14aae53c9567ad576f9c40d5f207cce20025b7121	1552	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_ca1ee22c8acc91b6	raw_corpus:political_science_unlock	context_file	analysis_manuscript.html	data/raw/corpus_candidates/political_science_unlock/dataverse/ETUUOD/analysis_manuscript.html	2702fa1b1879e7423692c5942bed918fc319f81f322483ba37d9c711f6cafdc5	1643749	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_0b7de3e346d63159	raw_corpus:political_science_unlock	local_mirror	analytical_data_stage1.tab	data/raw/corpus_candidates/political_science_unlock/dataverse/ETUUOD/analytical_data_stage1.tab	fb83563735c5815210e002eb183aef28f2abb8faad7d891e0bd00e788f9c727e	2230595	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_cea8e2baeb3525b6	raw_corpus:political_science_unlock	local_mirror	analytical_data_stage2.tab	data/raw/corpus_candidates/political_science_unlock/dataverse/ETUUOD/analytical_data_stage2.tab	83222e5285933bd170848b7c314e51fe0509cab0df584b8a5f27e4d54164efdc	3988286	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_75f8383ec50b4585	raw_corpus:political_science_unlock	data_file	combined_BF1.csv	data/raw/corpus_candidates/political_science_unlock/dataverse/ETUUOD/combined_BF1.csv	5d7a5bda5b23718c264d9b3a8596463df383c3518e66756650715c7179458591	45928	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
