corpus_database_id	merge_key	merge_basis	name	record_kind	inventory_status	source_family	domain_or_field	description	why_relevant	plot_universe_ids	current_scope_roles	figure1_replication_relevance	figure2_published_relevance	figure3_prereg_relevance	discovery_source	discovery_source_path	source_key	citation_key	landing_url	raw_url	host	access_class	access_status	local_raw_paths	backing_files	staged_paths	promoted_paths	expected_rows	known_rows	known_pair_rows	known_paper_units	known_test_rows	result_fields_available	has_d_or_convertible_effect	has_n	has_replication_pair_mapping	has_prereg_or_planning_info	has_publication_links	parser_family	parser_status	blocker_codes	next_action	notes	last_seen
reviewcue_title_ljcolling_fischerrrr_eyetracking_fischer_et_al_2003_multi_lab_replication_main_task			Ljcolling Fischerrrr Eyetracking Fischer Et Al 2003 Multi Lab Replication Main Task	candidate_repository_package	routed_to_individual_replication_worklist					plot1_replication_pairs	figure1_routed_individual_replication	yes					doi:10.5281/zenodo.3406447																									route_to_individual_replication_paper_worklist_and_link_to_related_github_code_if_this_rrr_is_extracted	review_cue=figure1_search_leads | decision=route_to_individual_replication_paper_worklist | confidence=high | reason=The Zenodo record is a code snapshot for the Fischer et al. (2003) multi-lab replication main task. It is an individual RRR-style replication artifact, not a new corpus/database root.	2026-05-02
repo_search_datacite_3b16251a61cf	search_title:manually_categorized_defect_related_commits_in_programming_language_infrastructure_as_code_pl_iac_repositories	search_title	Manually categorized defect-related commits in Programming-Language Infrastructure-as-Code (PL-IaC) repositories	candidate_repository_package	discovered_search_lead	figure1_repository_search	unknown	This dataset was produced as part of a replication study that explored whether a defect taxonomy originally developed for Infrastructure-as-Code (IaC) scripts would also apply to Programming-Language-based Infrastructure-as-Code (PL-IaC) projects. The research aimed to investigate which defect categories would appear in PL-IaC code written in general-purpose languages such as TypeScript, Python, and Go. To conduct this investigation, we used the PIPr dataset, the first systematically curated dataset that gathers open-source repositories employing Pulumi, AWS CDK, or Terraform CDK. For our purpose, repositories were selected using four inclusion criteria: (i) at least 11% PL-IaC files, (ii) non-fork status, (iii) at least two commits per month, and (iv) at least ten contributors. From these repositories, we extracted commit histories and applied a set of defect-related keywords to identify potentially relevant commits. This keyword filtering step produced 5,465 candidate commits. Each commit was then manually inspected in a structured three-phase process. First, we verified whether each commit was genuinely defect-related, which yielded 2,220 confirmed defect-related commits. The remaining 3,245 commits, despite matching defect-related keywords, were determined not to represent defect fixes or introductions and were labeled as No Defect. Second, both authors independently performed descriptive coding of defect-related commits to identify the nature and cause of each defect. Third, we reconciled our individual codings and found that the same eight defect categories identified	"Matched Figure 1 repository search query '""replication study"" ""original study"" dataset'; lead_classification=repository_hit_without_corpus_confirmation; score=6; reasons=data_term:data | data_term:dataset | data_term:code | replication_word | dataset_metadata_surface"	plot1_replication_pairs	figure1_repository_package_candidate	unknown	unknown	unknown	figure1_repository_datacite_search	steps/searches/figure1/corporasearch-repository-osf-dataverse-replication-project-effect-size.json	10.17632/r53r882ygt.1		https://data.mendeley.com/datasets/r53r882ygt/1		data.mendeley.com	public_metadata	search_metadata_seen										unknown; search metadata only	unknown	unknown	unknown	unknown	yes	not_assigned	not_started	metadata_only_search_hit	triage_repository_for_pair_table_or_individual_route	provider=datacite; external_id=10.17632/r53r882ygt.1; doi=10.17632/r53r882ygt.1	2026-05-01
manual_search_manual_tracker_afdc7a7c5ffa	search_title:motyl_et_al_2017_critical_hypothesized_tests	search_title	Motyl et al. 2017 critical hypothesized tests	candidate_repository_package	discovered_search_lead	figure1_manual_search	unknown	Manual suggestion tracker row; status=worked with caveat; row=Motyl et al. 2017 critical hypothesized tests | worked with caveat | Queried the OSF API for node `he8mu`, downloaded `ScienceStatus_C.csv`, `ListofArticles.xlsx`, `CodingNotes.pdf`, and the analysis script, then added a cautious parser. Coding notes say coders captured the primary analysis for the hypothesized effect. | 1,305 usable study-level D/N rows across 540 paper units after parsing sample size, copied statistics, effect-size text, and exact p-values. Paper-level slope `-0.300`; median paper `D = 0.614`, median paper `N = 93.75`. | Useful published focal/critical-test expansion, but not a strict one-row-per-paper headline-result corpus because papers can contribute multiple study-level critical tests. Treat as a broader Type A-adjacent corpus with explicit caveat.	Matched Figure 1 manual search query 'papers or corpora mentioned in notes but not yet inventoried'; lead_classification=manual_artifact_without_corpus_confirmation; score=5; reasons=pair_term:sample size | data_term:code | data_term:osf | effect_or_sample_size_phrase | manual_tracker_status_signal | no_replication_language_penalty	plot1_replication_pairs	figure1_repository_package_candidate	unknown	unknown	unknown	figure1_manual_manual_tracker_search	steps/searches/figure1/corporasearch-manual-expert-suggestion-tracker.json	manual_tracker_row_motyl_et_al_2017_critical_hypothesized_tests_cf8237839cca		reports/corpus_suggestion_tracker.md	reports/corpus_suggestion_tracker.md	manual_tracker	public_metadata	search_metadata_seen										unknown; search metadata only	unknown	yes	unknown	unknown	unknown	not_assigned	not_started	metadata_only_search_hit	triage_repository_for_pair_table_or_individual_route	provider=manual_tracker; external_id=manual_tracker_row_motyl_et_al_2017_critical_hypothesized_tests_cf8237839cca; doi=	2026-05-01
manual_search_manual_tracker_66df900c9e83	search_title:nordic_trial_reporting_dataset	search_title	Nordic trial reporting dataset	candidate_repository_package	catalog_only_context_lead	figure1_manual_search	unknown	Manual suggestion tracker row; status=worked as scaffold; row=Nordic trial reporting dataset | worked as scaffold | Cloned `cathrineaxfors/nordic-trial-reporting`. Final publication file has 2,112 eligible trials with manually adjudicated `has_publication`, DOI, PMID, publication date/type; trial sample has enrollment, NCT/EUCTR, phase/status. | Excellent publication-status denominator and validation scaffold for AACT/EUCTR. | README explicitly says they did not assess whether publications reported the registered primary outcomes. No effect sizes. Needs AACT/registry and article extraction layer.	Matched Figure 1 manual search query 'papers or corpora mentioned in notes but not yet inventoried'; lead_classification=manual_artifact_without_corpus_confirmation; score=3; reasons=pair_term:effect size | data_term:data | data_term:dataset | manual_tracker_status_signal | no_replication_language_penalty	plot1_replication_pairs	figure1_repository_package_candidate | context_source	no	unknown	unknown	figure1_manual_manual_tracker_search	steps/searches/figure1/corporasearch-manual-expert-suggestion-tracker.json	manual_tracker_row_nordic_trial_reporting_dataset_d5f6901cc693 | manual_tracker:nordic_trial_reporting_dataset		reports/corpus_suggestion_tracker.md	reports/corpus_suggestion_tracker.md	manual_tracker	public_metadata	search_metadata_seen										unknown; search metadata only	yes	unknown	unknown	unknown	unknown	not_assigned	not_started	metadata_only_search_hit	keep_for_registry_publication_linkage_context	provider=manual_tracker | external_id=manual_tracker_row_nordic_trial_reporting_dataset_d5f6901cc693 | doi= | review_cue=figure1_search_leads | decision=keep_as_context_source | confidence=high | reason=The tracker says this is an excellent publication-status scaffold but no effect sizes and no assessment of registered primary outcome reporting. It is not a Figure 1 pair corpus.	2026-05-02
manual_search_manual_tracker_80501a192068	search_title:older_brodeur_methods_matter_openicpsr_file	search_title	"Older Brodeur ""Methods Matter"" / OpenICPSR file"	candidate_repository_package	rejected_irrelevant_search_hit	figure1_manual_search	unknown	"Manual suggestion tracker row; status=worked as same recovered package; row=Older Brodeur ""Methods Matter"" / OpenICPSR file | worked as same recovered package | The older OpenICPSR target turned out to be the recovered 2016 Brodeur/Le/Sangnier/Zylberberg replication package. | Useful as a published-economics p/t comparator. | No further OpenICPSR chase needed here unless a separate sample-size-bearing file exists."	Matched Figure 1 manual search query 'user-suggested replication datasets'; lead_classification=manual_artifact_without_corpus_confirmation; score=4; reasons=replication_word | manual_tracker_status_signal	plot1_replication_pairs	figure1_repository_package_candidate | search_rejected	no	unknown	unknown	figure1_manual_manual_tracker_search	steps/searches/figure1/corporasearch-manual-expert-suggestion-tracker.json	manual_tracker_row_older_brodeur_methods_matter_openicpsr_file_be2c24ae9930 | manual_tracker:older_brodeur_methods_matter_openicpsr_file		reports/corpus_suggestion_tracker.md	reports/corpus_suggestion_tracker.md	manual_tracker	public_metadata	search_metadata_seen										unknown; search metadata only	unknown	unknown	unknown	unknown	unknown	not_assigned	not_started	metadata_only_search_hit	do_not_chase_this_duplicate_route	provider=manual_tracker | external_id=manual_tracker_row_older_brodeur_methods_matter_openicpsr_file_be2c24ae9930 | doi= | review_cue=figure1_search_leads | decision=reject_irrelevant | confidence=high | reason=The tracker says this was the same recovered package and that no further OpenICPSR chase is needed unless a separate sample-size-bearing file exists.	2026-05-02
manual_search_manual_tracker_a594814aa3b4	search_title:olsson_sundell_2023_swedish_social_interventions	search_title	Olsson & Sundell 2023 Swedish social interventions	candidate_repository_package	discovered_search_lead	figure1_manual_search	unknown	Manual suggestion tracker row; status=worked conservatively; row=Olsson & Sundell 2023 Swedish social interventions | worked conservatively | Downloaded the public PLOS workbook and added a parser that keeps only rows with numeric `Nanalys`, uses reported `Cohens_d`, and treats coder-flagged primary outcomes as published-original candidates. | 476 usable D/N rows with 250 primary-outcome paper units and 226 nonprimary comparator rows. Paper-level slope for the primary-outcome subset is `-0.452`; median paper `D = 0.431`, median paper `N = 89`. | Real new social-intervention published-result corpus, but it is being treated cautiously because the workbook lacks full bibliographic metadata and not every row is coded as a primary outcome.	Matched Figure 1 manual search query 'papers or corpora mentioned in notes but not yet inventoried'; lead_classification=manual_artifact_without_corpus_confirmation; score=6; reasons=pair_term:cohen | data_term:data | data_term:code | data_term:workbook | original_word | manual_tracker_status_signal | no_replication_language_penalty	plot1_replication_pairs	figure1_repository_package_candidate	unknown	unknown	unknown	figure1_manual_manual_tracker_search	steps/searches/figure1/corporasearch-manual-expert-suggestion-tracker.json	manual_tracker_row_olsson_sundell_2023_swedish_social_interventions_7dbf6b63e664		reports/corpus_suggestion_tracker.md	reports/corpus_suggestion_tracker.md	manual_tracker	public_metadata	search_metadata_seen										unknown; search metadata only	yes	unknown	unknown	unknown	unknown	not_assigned	not_started	metadata_only_search_hit	triage_repository_for_pair_table_or_individual_route	provider=manual_tracker; external_id=manual_tracker_row_olsson_sundell_2023_swedish_social_interventions_7dbf6b63e664; doi=	2026-05-01
repo_search_osf_2b928c9c5eb3	url:https://osf.io/4qb9k	normalized_landing_url	Original Study	candidate_repository_package	needs_triage_search_lead	figure1_repository_search	unknown	We submit the R scripts we used to depurate the database and conduct the pre-registered and exploratory analyses	"Matched Figure 1 repository search query '""replication study"" ""original study"" dataset'; lead_classification=repository_hit_without_corpus_confirmation; score=4; reasons=pair_term:original study | data_term:data | data_term:database | original_word | repository_data_surface | no_replication_language_penalty"	plot1_replication_pairs	figure1_repository_package_candidate	unknown	unknown	unknown	figure1_repository_osf_search	steps/searches/figure1/corporasearch-repository-osf-dataverse-replication-project-effect-size.json	4qb9k		https://osf.io/4qb9k/		osf.io	public_metadata	search_metadata_seen										unknown; search metadata only	unknown	unknown	yes	unknown	unknown	not_assigned	not_started	metadata_only_search_hit	triage_repository_for_pair_table_or_individual_route	provider=osf; external_id=4qb9k; doi=	2026-05-01
reviewcue_title_pass_study_replication_dataset_msr25			Pass Study Replication Dataset Msr25	candidate_repository_package	rejected_irrelevant_search_hit						search_rejected	no					doi:10.5281/zenodo.14066441																									stop_for_figure1_replication_pair_intake	review_cue=figure1_search_leads | decision=reject_irrelevant | confidence=high | reason=This Zenodo record is for a software-engineering technical paper dataset about LLM summarization for legacy program documentation. The word replication appears to refer to a package/dataset route, not an independent replication of scientific findings.	2026-05-02
repo_search_osf_aabadb891e8b	search_title:preregistration_literature_search_replication_studies_and_original_studies	search_title	Preregistration: Literature Search - Replication studies and original studies	candidate_repository_package	discovered_search_lead	figure1_repository_search	unknown	The literature search serves as the data basis for a predictive model to assess the importance of various validity indicators for replication success. Our model requires that we include information from the original as well as the replication study, since many of our indicators are based on comparisons between original and replication studies.	"Matched Figure 1 repository search query '""replication study"" ""original study"" dataset'; lead_classification=repository_hit_without_corpus_confirmation; score=13; reasons=strong_phrase:replication studies | pair_term:original studies | data_term:data | replication_word | original_word | repository_data_surface"	plot1_replication_pairs	figure1_repository_package_candidate	unknown	unknown	unknown	figure1_repository_osf_search	steps/searches/figure1/corporasearch-repository-osf-dataverse-replication-project-effect-size.json	dsqep		https://osf.io/dsqep/		osf.io	public_metadata	search_metadata_seen										unknown; search metadata only	unknown	unknown	yes	unknown	unknown	not_assigned	not_started	metadata_only_search_hit	triage_repository_for_pair_table_or_individual_route	provider=osf; external_id=dsqep; doi=	2026-05-01
repo_search_datacite_6f6fbb02bbc4	search_title:primary_data_and_results	search_title	Primary data and results	candidate_repository_package	discovered_search_lead	figure1_repository_search	unknown	The dataset used in a study that replicates:Cutrupi, C.M., Jaccheri, L., Papavlasopoulou, S.: Women’s participation in student software development teams: A cross-sectional study on role distribution. IEEE Transactions on Software Engineering 51(12), 3331–3345 (Dec 2025). https://doi.org/10.1109/TSE.2025.3612199It contains the primary data used in replication study and also the results of our analysis structured on the 3 hypothesis from the original study, along with estimation probabilities for roles in teams.	"Matched Figure 1 repository search query '""replication study"" ""original study"" dataset'; lead_classification=repository_hit_without_corpus_confirmation; score=9; reasons=pair_term:original study | data_term:data | data_term:dataset | replication_word | original_word | dataset_metadata_surface"	plot1_replication_pairs	figure1_repository_package_candidate	unknown	unknown	unknown	figure1_repository_datacite_search	steps/searches/figure1/corporasearch-repository-osf-dataverse-replication-project-effect-size.json	10.6084/m9.figshare.31971444.v1		https://figshare.com/articles/dataset/Primary_data_and_results/31971444/1		figshare.com	public_metadata	search_metadata_seen										unknown; search metadata only	unknown	unknown	yes	unknown	yes	not_assigned	not_started	metadata_only_search_hit	triage_repository_for_pair_table_or_individual_route	provider=datacite; external_id=10.6084/m9.figshare.31971444.v1; doi=10.6084/m9.figshare.31971444.v1	2026-05-01
repo_search_osf_fffdef2d8c78	url:https://osf.io/vpceb	normalized_landing_url	Replication	candidate_repository_package	discovered_search_lead	figure1_repository_search	unknown	We ran a preregistered replication of our study. We tested the same 4 vignettes used in the original study and also 8 new ones. The tendency to expect the agent to prefer the bad motive did not replicate in overall, but it did replicate in the original four vignettes. However, we also found that participants treated the 'good motives' as more extreme than the bad motives in the new vignettes, which may explain why the tendency to pick the bad motives in the original vignettes did not occur again. You can find the data and rscript for our analysis on this page. Here is the preregistration: https://osf.io/9djav	"Matched Figure 1 repository search query '""replication"" ""original_N"" ""replication_N""'; lead_classification=repository_hit_without_corpus_confirmation; score=9; reasons=pair_term:original study | data_term:data | data_term:osf | replication_word | original_word | repository_data_surface"	plot1_replication_pairs	figure1_repository_package_candidate	unknown	unknown	unknown	figure1_repository_osf_search	steps/searches/figure1/corporasearch-repository-osf-dataverse-replication-project-effect-size.json	vpceb		https://osf.io/vpceb/		osf.io	public_metadata	search_metadata_seen										unknown; search metadata only	unknown	yes	yes	unknown	unknown	not_assigned	not_started	metadata_only_search_hit	triage_repository_for_pair_table_or_individual_route	provider=osf; external_id=vpceb; doi=	2026-05-01
repo_search_dataverse_4450c811f725	search_title:replication_document_term_and_feature_matrices	search_title	Replication Document Term and Feature Matrices	candidate_repository_package	rejected_irrelevant_search_hit	figure1_repository_search	unknown	Full replication data.	"Matched Figure 1 repository search query '""replication"" ""original_N"" ""replication_N""'; lead_classification=repository_hit_without_corpus_confirmation; score=4; reasons=data_term:data | replication_word | repository_data_surface"	plot1_replication_pairs	figure1_repository_package_candidate | search_rejected	no	unknown	unknown	figure1_repository_dataverse_search	steps/searches/figure1/corporasearch-repository-osf-dataverse-replication-project-effect-size.json	doi:10.7910/DVN/KZW8R2		https://doi.org/10.7910/DVN/KZW8R2		doi.org	public_metadata	search_metadata_seen										unknown; search metadata only	unknown	unknown	unknown	unknown	yes	not_assigned	not_started	metadata_only_search_hit	do_not_add_to_figure1_pair_source_work	provider=dataverse | external_id=doi:10.7910/DVN/KZW8R2 | doi=doi:10.7910/DVN/KZW8R2 | review_cue=figure1_search_leads | decision=reject_irrelevant | confidence=high | reason=Dataverse metadata shows term and feature matrices with hundreds of text/tab files. This appears to be text-analysis replication data, not a source exposing original/replication D/N pair rows.	2026-05-02
repo_search_dataverse_c2906b5dfd2b	search_title:replication_files_for_male_circumcision_and_hiv_acquisition_re_investigating_the_evidence_from_young_men_in_kisumu_kenya	search_title	Replication files for Male circumcision and HIV acquisition: re-investigating the evidence from young men in Kisumu, Kenya	candidate_repository_package	discovered_search_lead	figure1_repository_search	unknown	This dataset contains the Stata codes for the replication study, “Male circumcision and HIV acquisition: re-investigating the evidence from young men in Kisumu, Kenya.” These Stata codes were used to produce tables and figures included in the replication paper. The paper was funded by 3ie’s Replication Window, supported by the Bill and Melinda Gates Foundation, which will be published in the 3ie Replication Paper Series. The datasets used in the replication paper are not publicly available but can be obtained by request through The National Technical Information Service (NTIS) (http://www.ntis.gov/). The name of the dataset under The National Technical Information Service (NTIS) is: Randomized Control Trial of Male Circumcision to Reduce HIV Incidence in Kisumu, Kenya. PB2013500016 NTIS Issue Number 201310	"Matched Figure 1 repository search query '""replication study"" ""original study"" dataset'; lead_classification=repository_hit_without_corpus_confirmation; score=6; reasons=data_term:data | data_term:dataset | data_term:code | replication_word | repository_data_surface"	plot1_replication_pairs	figure1_repository_package_candidate	unknown	unknown	unknown	figure1_repository_dataverse_search	steps/searches/figure1/corporasearch-repository-osf-dataverse-replication-project-effect-size.json	doi:10.7910/DVN/5HYL5A		https://doi.org/10.7910/DVN/5HYL5A		doi.org	public_metadata	search_metadata_seen										unknown; search metadata only	unknown	unknown	unknown	unknown	yes	not_assigned	not_started	metadata_only_search_hit	triage_repository_for_pair_table_or_individual_route	provider=dataverse; external_id=doi:10.7910/DVN/5HYL5A; doi=doi:10.7910/DVN/5HYL5A	2026-05-01
reviewcue_title_replication_package			Replication Package	candidate_repository_package	rejected_irrelevant_search_hit						search_rejected	no					doi:10.7910/DVN/KYJQPC																									do_not_advance_ordinary_original_article_replication_package_for_figure1	review_cue=figure1_search_leads | decision=reject_irrelevant | confidence=high | reason=The Dataverse title is a generic 'Replication Package' for an economics VAT pass-through article. The description is an original empirical paper reproduction package, not a replication/follow-up source-family object.	2026-05-02
repo_search_datacite_49aef5283da3	search_title:replication_study_women_s_participation_in_student_software_teams	search_title	Replication Study: Women’s Participation in Student Software Teams	candidate_repository_package	discovered_search_lead	figure1_repository_search	unknown	The dataset used in a study that replicates:Cutrupi, C.M., Jaccheri, L., Papavlasopoulou, S.: Women’s participation in student software development teams: A cross-sectional study on role distribution. IEEE Transactions on Software Engineering 51(12), 3331–3345 (Dec 2025). https://doi.org/10.1109/TSE.2025.3612199It contains the primary data used in replication study and also the results of our analysis structured on the 3 hypothesis from the original study, along with estimation probabilities for roles in teams.	"Matched Figure 1 repository search query '""replication study"" ""original study"" dataset'; lead_classification=repository_hit_without_corpus_confirmation; score=9; reasons=pair_term:original study | data_term:data | data_term:dataset | replication_word | original_word | dataset_metadata_surface"	plot1_replication_pairs	figure1_repository_package_candidate	unknown	unknown	unknown	figure1_repository_datacite_search	steps/searches/figure1/corporasearch-repository-osf-dataverse-replication-project-effect-size.json	10.6084/m9.figshare.31971444.v2 | 10.6084/m9.figshare.31971444		https://figshare.com/articles/dataset/Primary_data_and_results/31971444/2 | https://figshare.com/articles/dataset/Primary_data_and_results/31971444		figshare.com	public_metadata	search_metadata_seen										unknown; search metadata only	unknown	unknown	yes	unknown	yes	not_assigned	not_started	metadata_only_search_hit	triage_repository_for_pair_table_or_individual_route	provider=datacite | external_id=10.6084/m9.figshare.31971444.v2 | doi=10.6084/m9.figshare.31971444.v2 | external_id=10.6084/m9.figshare.31971444 | doi=10.6084/m9.figshare.31971444	2026-05-01
manual_search_manual_tracker_67aa939c5960	search_title:rothwell_julious_cooper_2018_hta_rct_primary_endpoints	search_title	Rothwell/Julious/Cooper 2018 HTA RCT primary endpoints	candidate_repository_package	discovered_search_lead	figure1_manual_search	unknown	Manual suggestion tracker row; status=author-request target; row=5 | Rothwell/Julious/Cooper 2018 HTA RCT primary endpoints | author-request target | Clean continuous-primary-endpoint RCT object with observed effect size, achieved/evaluable N, p/CI fields. | Article appendix lists variables, but no linked row-level dataset; small and author request.	Matched Figure 1 manual search query 'papers or corpora mentioned in notes but not yet inventoried'; lead_classification=manual_artifact_without_corpus_confirmation; score=5; reasons=pair_term:effect size | data_term:data | data_term:dataset | effect_or_sample_size_phrase | manual_tracker_status_signal | no_replication_language_penalty	plot1_replication_pairs	figure1_repository_package_candidate	unknown	unknown	unknown	figure1_manual_manual_tracker_search	steps/searches/figure1/corporasearch-manual-expert-suggestion-tracker.json	manual_tracker_row_rothwell_julious_cooper_2018_hta_rct_primary_endpoints_10d997b5b4c9		reports/corpus_suggestion_tracker.md	reports/corpus_suggestion_tracker.md	manual_tracker	public_metadata	search_metadata_seen										unknown; search metadata only	yes	unknown	unknown	unknown	unknown	not_assigned	not_started	metadata_only_search_hit	triage_repository_for_pair_table_or_individual_route	provider=manual_tracker; external_id=manual_tracker_row_rothwell_julious_cooper_2018_hta_rct_primary_endpoints_10d997b5b4c9; doi=	2026-05-01
repo_search_osf_92e639ac2dc7	search_title:s23_1_many_lab_replication	search_title	S23-1 many lab replication	candidate_repository_package	discovered_search_lead	figure1_repository_search	unknown	A university master class of 2023 in psychology with many lab style replication studies.	"Matched Figure 1 repository search query '""Many Labs"" replication data'; lead_classification=repository_hit_without_corpus_confirmation; score=7; reasons=strong_phrase:replication studies | replication_word"	plot1_replication_pairs	figure1_repository_package_candidate	unknown	unknown	unknown	figure1_repository_osf_search	steps/searches/figure1/corporasearch-repository-osf-dataverse-replication-project-effect-size.json	fj4vx | ma9cb		https://osf.io/fj4vx/ | https://osf.io/ma9cb/		osf.io	public_metadata	search_metadata_seen										unknown; search metadata only	unknown	unknown	unknown	unknown	unknown	not_assigned	not_started	metadata_only_search_hit	triage_repository_for_pair_table_or_individual_route	provider=osf | external_id=fj4vx | doi= | external_id=ma9cb	2026-05-01
repo_search_osf_dc905e11e778	search_title:sips_2017_sample_size_and_effect_size_workshop	search_title	SIPS 2017 Sample Size and Effect Size Workshop	candidate_repository_package	catalog_only_context_lead	figure1_repository_search	unknown	Workshop materials, slides, examples, and R code	"Matched Figure 1 repository search query '""replication project"" effect size sample size'; lead_classification=repository_hit_without_corpus_confirmation; score=5; reasons=pair_term:effect size | pair_term:sample size | data_term:code | effect_or_sample_size_phrase | repository_data_surface | no_replication_language_penalty"	plot1_replication_pairs	figure1_repository_package_candidate | context_source	no	unknown	unknown	figure1_repository_osf_search	steps/searches/figure1/corporasearch-repository-osf-dataverse-replication-project-effect-size.json	ha4q8 | osf:ha4q8		https://osf.io/ha4q8/		osf.io	public_metadata	search_metadata_seen										unknown; search metadata only	yes	yes	unknown	unknown	unknown	not_assigned	not_started	metadata_only_search_hit	keep_as_methods_context_only	provider=osf | external_id=ha4q8 | doi= | review_cue=figure1_search_leads | decision=keep_as_context_source | confidence=high | reason=OSF metadata describes workshop materials, slides, examples, and R code. It is not a replication-pair corpus or source table.	2026-05-02
repo_search_dataverse_e6b5cf171269	search_title:stanford_data	search_title	Stanford Data	candidate_repository_package	rejected_irrelevant_search_hit	figure1_repository_search	unknown	Replication data from the Stanford analysis.	"Matched Figure 1 repository search query '""replication"" ""original_N"" ""replication_N""'; lead_classification=repository_hit_without_corpus_confirmation; score=4; reasons=data_term:data | replication_word | repository_data_surface"	plot1_replication_pairs	figure1_repository_package_candidate | search_rejected	no	unknown	unknown	figure1_repository_dataverse_search	steps/searches/figure1/corporasearch-repository-osf-dataverse-replication-project-effect-size.json	doi:10.7910/DVN/CNTKLY		https://doi.org/10.7910/DVN/CNTKLY		doi.org	public_metadata	search_metadata_seen										unknown; search metadata only	unknown	unknown	unknown	unknown	yes	not_assigned	not_started	metadata_only_search_hit	do_not_add_to_figure1_pair_source_work	provider=dataverse | external_id=doi:10.7910/DVN/CNTKLY | doi=doi:10.7910/DVN/CNTKLY | review_cue=figure1_search_leads | decision=reject_irrelevant | confidence=high | reason=Dataverse metadata links this to automated nonparametric content analysis for social science. It is a replication package in the computational reproducibility sense, not a Figure 1 original/replication pair source.	2026-05-02
repo_search_osf_1b6223afbba2	search_title:stroop_replication_study_dataset	search_title	Stroop Replication Study Dataset	candidate_repository_package	routed_to_individual_replication_worklist	figure1_repository_search	unknown	Data was collected for an assignment for PSYCM0081 at the University of Bristol.	"Matched Figure 1 repository search query '""replication study"" ""original study"" dataset'; lead_classification=repository_hit_without_corpus_confirmation; score=5; reasons=data_term:data | data_term:dataset | replication_word | repository_data_surface"	plot1_replication_pairs	figure1_repository_package_candidate | figure1_routed_individual_replication	yes	unknown	unknown	figure1_repository_osf_search	steps/searches/figure1/corporasearch-repository-osf-dataverse-replication-project-effect-size.json	un4cb | osf:un4cb		https://osf.io/un4cb/		osf.io	public_metadata	search_metadata_seen										unknown; search metadata only	unknown	unknown	unknown	unknown	unknown	not_assigned	not_started	metadata_only_search_hit	route_to_individual_pair_screening_with_low_priority	provider=osf | external_id=un4cb | doi= | review_cue=figure1_search_leads | decision=route_to_individual_replication_paper_worklist | confidence=medium | reason=This is a single Stroop replication dataset from a course assignment, not a corpus/database. It has affirmative self-described replication evidence and may be usable only as an individual replication pair if original and replication D/N can be reconstructed.	2026-05-02
manual_search_manual_tracker_8693dc021905	search_title:twomey_et_al_2021_kinesiology_positive_result_audit	search_title	Twomey et al. 2021 kinesiology positive-result audit	candidate_repository_package	discovered_search_lead	figure1_manual_search	unknown	Manual suggestion tracker row; status=working comparator; row=Twomey et al. 2021 kinesiology positive-result audit | working comparator | Queried the OSF API for node `nwcx6` and downloaded `raw_coding.csv`, `df_all.csv`, and the analysis materials. | `df_all.csv` is a 300-row article-level table with one DOI per row, support coding, sample size `n`, p-value reporting type/threshold fields, preregistration/open-data flags, and clinical-trial/RCT labels. `raw_coding.csv` has 900 coder-level rows across the same 300 articles. | Strong public Bucket 1 audit dataset and a partial Type A comparator. Keep it out of the main D/N build because the public table stores p-value-format metadata and relative thresholds, not a numeric exact p/test statistic.	Matched Figure 1 manual search query 'papers or corpora mentioned in notes but not yet inventoried'; lead_classification=manual_artifact_without_corpus_confirmation; score=7; reasons=pair_term:sample size | data_term:data | data_term:dataset | data_term:code | data_term:osf | effect_or_sample_size_phrase | manual_tracker_status_signal | no_replication_language_penalty	plot1_replication_pairs	figure1_repository_package_candidate	unknown	unknown	unknown	figure1_manual_manual_tracker_search	steps/searches/figure1/corporasearch-manual-expert-suggestion-tracker.json	manual_tracker_row_twomey_et_al_2021_kinesiology_positive_result_audit_6e6fb6ebfbe2		reports/corpus_suggestion_tracker.md	reports/corpus_suggestion_tracker.md	manual_tracker	public_metadata	search_metadata_seen										unknown; search metadata only	unknown	yes	unknown	unknown	unknown	not_assigned	not_started	metadata_only_search_hit	triage_repository_for_pair_table_or_individual_route	provider=manual_tracker; external_id=manual_tracker_row_twomey_et_al_2021_kinesiology_positive_result_audit_6e6fb6ebfbe2; doi=	2026-05-01
