attempt_id	source_id	access_id	attempt_group_id	attempt_order	resolver_name	resolver_version	resolver_strategy	candidate_rank	candidate_rank_reason	candidate_url	candidate_url_source	final_url	host	method	http_status	redirect_chain	cache_key	cache_hit_yn	retry_count	retry_after_seconds	content_type_header	content_type_sniffed	byte_count	sha256	local_path	source_byte_class	access_status	access_barrier	abstract_or_detail_text	paywall_or_login_seen	captcha_or_bot_block_seen	preprint_or_repository_candidate	license_url	license_category	storage_allowed	robots_status	tdm_policy_status	title_match_score	doi_match_score	author_year_match_score	identity_decision	identity_decision_reason	retrieval_method	retrieved_at	retrieved_by	decision	decision_reason	stop_reason	next_action	notes
att_l5_f00497e902e4	work_title_jap_83_4_531		ag_l5_a420b31877f8	2	datacite_work_json	push_schema_pilot_to_level5.py	datacite_metadata	2	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://api.datacite.org/dois/10.1037//0021-9010.83.4.531	datacite_work_json	https://api.datacite.org/dois/10.1037//0021-9010.83.4.531	api.datacite.org	GET	404		f9de1e2dc785	false	0		application/json; charset=utf-8	json	87			not_retrieved	unresolved_locator			false	false	false		unknown	unknown	not_checked	unknown				needs_review	Candidate may help routing but is not a strict source object.	not_retrieved	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	not_retrieved	Resolver did not obtain bytes for this candidate.	request_failed	download_or_resolve_lawful_copy	Level-5 probe candidate for source_result_id=sr_46fcf0099591; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_7b5a801b63b4	work_title_jap_83_4_531		ag_l5_a420b31877f8	3	doi_publisher_html_last_resort	push_schema_pilot_to_level5.py	direct_journal_or_doi_landing	3	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://doi.org/10.1037//0021-9010.83.4.531	doi_publisher_html_last_resort	https://doi.apa.org/doi/10.1037/0021-9010.83.4.531	doi.apa.org	GET	403		5868bd11a9fe	false	0		text/html	html	854			blocked_no_source_object	blocked	http_403		false	false	false		unknown	unknown	not_checked	unknown				rejected_access_blocker	Candidate did not yield usable source bytes.	not_retrieved	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	blocked	Resolver was blocked before obtaining source bytes.	blocked_http_status	try_alternate_route	Level-5 probe candidate for source_result_id=sr_46fcf0099591; previous_evidence=target_source_independently_grounded; fetch_note=http_403
att_l5_7c9b34655aaf	work_title_jap_83_4_531		ag_l5_a420b31877f8	4	europepmc_search_json	push_schema_pilot_to_level5.py	europepmc_metadata	4	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI:%2210.1037//0021-9010.83.4.531%22&format=json&resultType=core	europepmc_search_json	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI:%2210.1037//0021-9010.83.4.531%22&format=json&resultType=core	www.ebi.ac.uk	GET	200		5eb72385f850	false	0		application/json;charset=UTF-8	json	198	8c490b8a60b110b4296da452600e2cf0e8d0c36e4a3e40ee07e97d7e23a19292	data/cache/provenance_level5/sample_300/sr_46fcf0099591__europepmc_search_json__www.ebi.ac.uk_europepmc_webservices_rest_search_query_doi_2210.1037_0021-9010.83.4.531_22_.json	metadata_record	downloaded			false	false	false		unknown	unknown	not_checked	unknown				needs_review	Candidate may help routing but is not a strict source object.	api_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	metadata_only	Resolver obtained only metadata/abstract bytes.	support_metadata_obtained	try_fulltext_or_repository	Level-5 probe candidate for source_result_id=sr_46fcf0099591; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_9291658116eb	work_title_jap_83_4_531		ag_l5_a420b31877f8	5	openalex_work_json	push_schema_pilot_to_level5.py	openalex_metadata	5	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://api.openalex.org/works/doi:10.1037//0021-9010.83.4.531	openalex_work_json	https://api.openalex.org/works/doi:10.1037//0021-9010.83.4.531	api.openalex.org	GET	200		1a9258f856c0	false	0		application/json	json	9053	29edaf95137504c96e07f81535bd6bc46d92652c8b4e89043891be13981d45ad	data/cache/provenance_level5/sample_300/sr_46fcf0099591__openalex_work_json__api.openalex.org_works_doi_10.1037_0021-9010.83.4.531.json	metadata_record	downloaded		Race, job applicants, and the Five-Factor Model of Personality: Implications for Black psychology, industrial/organizational psychology, and the Five-Factor Theory.	false	false	false		unknown	unknown	not_checked	unknown				needs_review	Candidate may help routing but is not a strict source object.	api_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	metadata_only	Resolver obtained only metadata/abstract bytes.	support_metadata_obtained	try_fulltext_or_repository	Level-5 probe candidate for source_result_id=sr_46fcf0099591; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_d6bcdb9e4e3f	work_title_jap_83_4_531		ag_l5_a420b31877f8	6	semantic_scholar_work_json	push_schema_pilot_to_level5.py	semantic_scholar_metadata	6	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://api.semanticscholar.org/graph/v1/paper/DOI:10.1037//0021-9010.83.4.531?fields=externalIds,url,openAccessPdf,title,abstract,year,authors	semantic_scholar_work_json	https://api.semanticscholar.org/graph/v1/paper/DOI:10.1037//0021-9010.83.4.531?fields=externalIds,url,openAccessPdf,title,abstract,year,authors	api.semanticscholar.org	GET	404		f2cbcda23032	false	0		application/json	json	68			not_retrieved	unresolved_locator			false	false	false		unknown	unknown	not_checked	unknown				needs_review	Candidate may help routing but is not a strict source object.	not_retrieved	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	not_retrieved	Resolver did not obtain bytes for this candidate.	request_failed	download_or_resolve_lawful_copy	Level-5 probe candidate for source_result_id=sr_46fcf0099591; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_fc69eb3ed867	work_title_pcr_corrected_adequate_clinical_and_parasitological_response_acpr		ag_l5_87465914d9ac	1	clinicaltrials_api_v2_json	push_schema_pilot_to_level5.py	registry_clinicaltrials	1	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://clinicaltrials.gov/api/v2/studies/NCT00422084	clinicaltrials_api_v2_json	https://clinicaltrials.gov/api/v2/studies/NCT00422084	clinicaltrials.gov	GET	200		498b5d5303e4	false	0		application/json	json	48734	4f49569bdcb09165927909ed945c5f5d1474aab1823c106f64f13f523ada7d5b	data/cache/provenance_level5/sample_300/sr_4871288bad74__clinicaltrials_api_v2_json__clinicaltrials.gov_api_v2_studies_nct00422084.json	registry_record_full	downloaded		Pyronaridine Artesunate (3:1) Versus Coartem® in P Falciparum Malaria Patients The primary objective of this phase III study is to compare the efficacy and safety of the fixed combination of pyronaridine artesunate (Pyramax®, PA) with that of Coartem® (artemether lumefantrine, AL) in children and adults with uncomplicated P falciparum malaria in Africa and South East Asia. This is a multi-centre, comparative, randomised, (double-blind, double-dummy), parallel-group, non-inferiority study comparing the efficacy and safety of the fixed combination of PA with that of AL in the treatment of acute, uncomplicated P. falciparum malaria. The study population will include 1269 patients, comprising male and female children (≥20 kg body weight) and adults recruited from study sites in Africa and South East Asia. Patients will be randomised to receive either oral PA (180:60mg tablets) once a day plus AL-placebo (twice a day) for 3 consecutive days (Days 0, 1, and 2) or AL twice a day plus PA-placebo (once a day) for 3 consecutive days (Days 0, 1, and 2) in a 2:1 ratio. The dose range of PA covered by this regimen is 7.2:2.4 mg/kg to 13.8:4.6 mg/kg, respectively, which has been shown to be effective and safe in Phase I and II studies. Posology will be based on body weight ranges for both the PA and AL regimens. Patients will be confined to the study facility for ≥4 days (Days 0, 1, 2, an...	false	false	false		unknown	unknown	not_checked	unknown				accepted_source_object_candidate	Resolver classed local bytes as strict level-5 eligible; still needs value extraction for level 6.	api_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	source_object_mirrored	Level-5 resolver mirrored a plausible value-bearing source object.	success	parse_or_verify	Level-5 probe candidate for source_result_id=sr_4871288bad74; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_f935ab051055	work_title_pcr_corrected_adequate_clinical_and_parasitological_response_acpr		ag_l5_87465914d9ac	2	clinicaltrials_html	push_schema_pilot_to_level5.py	registry_clinicaltrials	2	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://clinicaltrials.gov/study/NCT00422084	clinicaltrials_html	https://clinicaltrials.gov/study/NCT00422084	clinicaltrials.gov	GET	200		f7d3f4d9b2e2	false	0		text/html	html	94241	7ae50a64774f039c809e46cb56a8d907cb6ba70e59ef0be3e191d80967fc83e7	data/cache/provenance_level5/sample_300/sr_4871288bad74__clinicaltrials_html__clinicaltrials.gov_study_nct00422084.html	registry_record_full	downloaded		ClinicalTrials.gov	false	false	false		unknown	unknown	not_checked	unknown				accepted_source_object_candidate	Resolver classed local bytes as strict level-5 eligible; still needs value extraction for level 6.	api_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	source_object_mirrored	Level-5 resolver mirrored a plausible value-bearing source object.	success	parse_or_verify	Level-5 probe candidate for source_result_id=sr_4871288bad74; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_c4f9efec437a	work_title_progression_free_survival_pfs_following_treatment_with_tivantinib		ag_l5_9f92742e1090	1	clinicaltrials_api_v2_json	push_schema_pilot_to_level5.py	registry_clinicaltrials	1	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://clinicaltrials.gov/api/v2/studies/NCT01075048	clinicaltrials_api_v2_json	https://clinicaltrials.gov/api/v2/studies/NCT01075048	clinicaltrials.gov	GET	200		8a3c1cac858f	false	0		application/json	json	111423	efc2e49ae68f986c00694c72d62850658b1ad2938a0d83a1f3dd1b89abbf4d37	data/cache/provenance_level5/sample_300/sr_4b879765bfd6__clinicaltrials_api_v2_json__clinicaltrials.gov_api_v2_studies_nct01075048.json	registry_record_full	downloaded		ARQ 197 in Combination With Chemotherapy in Patients With Metastatic Colorectal Cancer ARQ 197 or placebo in combination with irinotecan and cetuximab in participants with metastatic colorectal cancer (CRC), in participants with wild-type KRAS alleles who have failed front-line systemic therapy, to evaluate the safety, tolerability, and efficacy of ARQ 197, define the recommended dose for Phase 2. After the recommended dose is determined for Phase 2, participants receive study drug or placebo with irinotecan and cetuximab. Phase 1/2 Multicenter study: * Phase 1 portion is open-label to evaluate the safety of ARQ 197 administered in combination with irinotecan and cetuximab. * Phase 2 portion is designed as a randomized, double-blind placebo-controlled study to assess the efficacy and safety of ARQ 197 or matching placebo administered in combination with irinotecan and cetuximab.	false	false	false		unknown	unknown	not_checked	unknown				accepted_source_object_candidate	Resolver classed local bytes as strict level-5 eligible; still needs value extraction for level 6.	api_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	source_object_mirrored	Level-5 resolver mirrored a plausible value-bearing source object.	success	parse_or_verify	Level-5 probe candidate for source_result_id=sr_4b879765bfd6; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_6d939f1b2971	work_title_progression_free_survival_pfs_following_treatment_with_tivantinib		ag_l5_9f92742e1090	2	clinicaltrials_html	push_schema_pilot_to_level5.py	registry_clinicaltrials	2	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://clinicaltrials.gov/study/NCT01075048	clinicaltrials_html	https://clinicaltrials.gov/study/NCT01075048	clinicaltrials.gov	GET	200		afb2d4de7972	false	0		text/html	html	94241	7ae50a64774f039c809e46cb56a8d907cb6ba70e59ef0be3e191d80967fc83e7	data/cache/provenance_level5/sample_300/sr_4b879765bfd6__clinicaltrials_html__clinicaltrials.gov_study_nct01075048.html	registry_record_full	downloaded		ClinicalTrials.gov	false	false	false		unknown	unknown	not_checked	unknown				accepted_source_object_candidate	Resolver classed local bytes as strict level-5 eligible; still needs value extraction for level 6.	api_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	source_object_mirrored	Level-5 resolver mirrored a plausible value-bearing source object.	success	parse_or_verify	Level-5 probe candidate for source_result_id=sr_4b879765bfd6; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_c48290c2a887	work_title_time_required_for_intubation		ag_l5_354140ee555c	1	clinicaltrials_api_v2_json	push_schema_pilot_to_level5.py	registry_clinicaltrials	1	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://clinicaltrials.gov/api/v2/studies/NCT00706823	clinicaltrials_api_v2_json	https://clinicaltrials.gov/api/v2/studies/NCT00706823	clinicaltrials.gov	GET	200		53762438f3e3	false	0		application/json	json	27555	9fad67c5033258d4d6a9c5cc4667cdd76604f9a7bad9f8da196fc27579c11bc6	data/cache/provenance_level5/sample_300/sr_4c9b3024bcba__clinicaltrials_api_v2_json__clinicaltrials.gov_api_v2_studies_nct00706823.json	registry_record_full	downloaded		Comparison of I-gel to the Laryngeal Mask Airway The purpose of this study is to evaluate a new disposable supra-glottic airway device, the i-gel airway (Intersurgical Ltd., Wokingham, England). We propose to test its ease of insertion, position within the airway, drain tube patency and anatomic sealing properties during mechanical ventilation in non-obese anesthetized patients undergoing elective general surgery. The study device will be compared to the current standard in the industry, the LMA Unique. During the past decade, several pharyngeal airways have been introduced for airway management, such as the Laryngeal Mask Airway (LMA), the Cobra perilaryngeal airway, the Esophageal Tracheal Combitube (ETC), the EasyTube, the Laryngeal Tube6, and the Streamlined Liner of the Pharyngeal Airway (SLIPA). These airway devices have become very popular because of their ability to maintain an airway without perturbing the trachea and can be used in patients without muscle relaxation who are only lightly anesthetized. The LMA Classic (cLMA) generally provides an adequate airway, but certain problems remain: 1. In 8-33% of LMA placements, more than one attempt is required. 2. It is sometimes difficult to advance the LMA without extending the neck (which is contraindicated in some patients). 3. The device does not protect the airway from aspiration of gastric contents. 4. It does not...	false	false	false		unknown	unknown	not_checked	unknown				accepted_source_object_candidate	Resolver classed local bytes as strict level-5 eligible; still needs value extraction for level 6.	api_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	source_object_mirrored	Level-5 resolver mirrored a plausible value-bearing source object.	success	parse_or_verify	Level-5 probe candidate for source_result_id=sr_4c9b3024bcba; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_2b1a2d67b44b	work_title_time_required_for_intubation		ag_l5_354140ee555c	2	clinicaltrials_html	push_schema_pilot_to_level5.py	registry_clinicaltrials	2	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://clinicaltrials.gov/study/NCT00706823	clinicaltrials_html	https://clinicaltrials.gov/study/NCT00706823	clinicaltrials.gov	GET	200		417014598e5d	false	0		text/html	html	94241	7ae50a64774f039c809e46cb56a8d907cb6ba70e59ef0be3e191d80967fc83e7	data/cache/provenance_level5/sample_300/sr_4c9b3024bcba__clinicaltrials_html__clinicaltrials.gov_study_nct00706823.html	registry_record_full	downloaded		ClinicalTrials.gov	false	false	false		unknown	unknown	not_checked	unknown				accepted_source_object_candidate	Resolver classed local bytes as strict level-5 eligible; still needs value extraction for level 6.	api_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	source_object_mirrored	Level-5 resolver mirrored a plausible value-bearing source object.	success	parse_or_verify	Level-5 probe candidate for source_result_id=sr_4c9b3024bcba; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_d3db5db068b3	work_title_notes_on_bonds_illiquidity_feedback_during_the_financial_crisis		ag_l5_ecfed6d416bc	1	crossref_work_json	push_schema_pilot_to_level5.py	crossref_metadata	1	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://api.crossref.org/works/10.1093/rfs/hhy022	crossref_work_json	https://api.crossref.org/works/10.1093/rfs/hhy022	api.crossref.org	GET	200		b8f2ca5b9efb	false	0		application/json	json	14671	e96517520e12a879e265ddd6867dea9e5053926f94153044b42521aa7d1e210a	data/cache/provenance_level5/sample_300/sr_4dbf0cd7b50e__crossref_work_json__api.crossref.org_works_10.1093_rfs_hhy022.json	metadata_record	downloaded		Notes on Bonds: Illiquidity Feedback During the Financial Crisis	false	false	false		unknown	unknown	not_checked	unknown				needs_review	Candidate may help routing but is not a strict source object.	api_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	metadata_only	Resolver obtained only metadata/abstract bytes.	support_metadata_obtained	try_fulltext_or_repository	Level-5 probe candidate for source_result_id=sr_4dbf0cd7b50e; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_4a6add1b51e0	work_title_notes_on_bonds_illiquidity_feedback_during_the_financial_crisis		ag_l5_ecfed6d416bc	2	crossref_work_json_source_url_1	push_schema_pilot_to_level5.py	oa_candidate_url	2	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	http://academic.oup.com/rfs/article-pdf/31/8/2983/25149461/hhy022.pdf	crossref_work_json_source_url_1	https://academic.oup.com/rfs/article-pdf/31/8/2983/25149461/hhy022.pdf	academic.oup.com	GET	403		dd4694ec264e	false	0		text/html; charset=UTF-8	html	5798			blocked_no_source_object	blocked	http_403		false	false	false		unknown	unknown	not_checked	unknown				rejected_access_blocker	Candidate did not yield usable source bytes.	not_retrieved	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	blocked	Resolver was blocked before obtaining source bytes.	blocked_http_status	try_alternate_route	Level-5 probe candidate for source_result_id=sr_4dbf0cd7b50e; previous_evidence=target_source_independently_grounded; fetch_note=http_403
att_l5_3ff4c74d57f7	work_title_notes_on_bonds_illiquidity_feedback_during_the_financial_crisis		ag_l5_ecfed6d416bc	3	datacite_work_json	push_schema_pilot_to_level5.py	datacite_metadata	3	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://api.datacite.org/dois/10.1093/rfs/hhy022	datacite_work_json	https://api.datacite.org/dois/10.1093/rfs/hhy022	api.datacite.org	GET	404		211f55e85735	false	0		application/json; charset=utf-8	json	87			not_retrieved	unresolved_locator			false	false	false		unknown	unknown	not_checked	unknown				needs_review	Candidate may help routing but is not a strict source object.	not_retrieved	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	not_retrieved	Resolver did not obtain bytes for this candidate.	request_failed	download_or_resolve_lawful_copy	Level-5 probe candidate for source_result_id=sr_4dbf0cd7b50e; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_d27f15ea813f	work_title_notes_on_bonds_illiquidity_feedback_during_the_financial_crisis		ag_l5_ecfed6d416bc	4	doi_publisher_html_last_resort	push_schema_pilot_to_level5.py	direct_journal_or_doi_landing	4	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://doi.org/10.1093/rfs/hhy022	doi_publisher_html_last_resort	https://academic.oup.com/rfs/article/31/8/2983/4922697	academic.oup.com	GET	403		355d540c621d	false	0		text/html; charset=UTF-8	html	5707			blocked_no_source_object	blocked	http_403	Just a moment...	false	false	false		unknown	unknown	not_checked	unknown				rejected_access_blocker	Candidate did not yield usable source bytes.	not_retrieved	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	blocked	Resolver was blocked before obtaining source bytes.	blocked_http_status	try_alternate_route	Level-5 probe candidate for source_result_id=sr_4dbf0cd7b50e; previous_evidence=target_source_independently_grounded; fetch_note=http_403
att_l5_ff318d930c90	work_title_notes_on_bonds_illiquidity_feedback_during_the_financial_crisis		ag_l5_ecfed6d416bc	5	europepmc_search_json	push_schema_pilot_to_level5.py	europepmc_metadata	5	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI:%2210.1093/rfs/hhy022%22&format=json&resultType=core	europepmc_search_json	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI:%2210.1093/rfs/hhy022%22&format=json&resultType=core	www.ebi.ac.uk	GET	200		d0884d57571b	false	0		application/json;charset=UTF-8	json	189	8a82d986a387c0a32b0c53e0fdabad669ed4e05f595344cf02ab6f0db631dab3	data/cache/provenance_level5/sample_300/sr_4dbf0cd7b50e__europepmc_search_json__www.ebi.ac.uk_europepmc_webservices_rest_search_query_doi_2210.1093_rfs_hhy022_22_format_j.json	metadata_record	downloaded			false	false	false		unknown	unknown	not_checked	unknown				needs_review	Candidate may help routing but is not a strict source object.	api_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	metadata_only	Resolver obtained only metadata/abstract bytes.	support_metadata_obtained	try_fulltext_or_repository	Level-5 probe candidate for source_result_id=sr_4dbf0cd7b50e; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_4624c253ce66	work_title_notes_on_bonds_illiquidity_feedback_during_the_financial_crisis		ag_l5_ecfed6d416bc	6	openalex_work_json	push_schema_pilot_to_level5.py	openalex_metadata	6	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://api.openalex.org/works/doi:10.1093/rfs/hhy022	openalex_work_json	https://api.openalex.org/works/doi:10.1093/rfs/hhy022	api.openalex.org	GET	200		07370f9e5c34	false	0		application/json	json	17380	39ae265053cd760b3189ba2a06c8343ee5f7b3161ae7cde709fb193a1b9013d8	data/cache/provenance_level5/sample_300/sr_4dbf0cd7b50e__openalex_work_json__api.openalex.org_works_doi_10.1093_rfs_hhy022.json	metadata_record	downloaded		This paper traces the evolution of extreme illiquidity discounts among Treasury securities during the financial crisis; bonds fell more than six percent below more-liquid but otherwise identical notes. Using high-resolution data on market quality and trader identities and characteristics, we find that the discounts amplify through feedback loops, where cheaper, less-liquid securities flow to investors with longer horizons, thereby increasing their illiquidity and thus their appeal to these investors. The effect of the widened liquidity gap on transactions costs is further amplified by a surge in the price liquidity providers charged for access to their balance sheets in the crisis.	false	false	false		unknown	unknown	not_checked	unknown				needs_review	Candidate may help routing but is not a strict source object.	api_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	metadata_only	Resolver obtained only metadata/abstract bytes.	support_metadata_obtained	try_fulltext_or_repository	Level-5 probe candidate for source_result_id=sr_4dbf0cd7b50e; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_96103a0f2983	work_title_notes_on_bonds_illiquidity_feedback_during_the_financial_crisis		ag_l5_ecfed6d416bc	7	openalex_work_json_source_url_1	push_schema_pilot_to_level5.py	oa_candidate_url	7	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://academic.oup.com/rfs/article-pdf/31/8/2983/25149461/hhy022.pdf	openalex_work_json_source_url_1	https://academic.oup.com/rfs/article-pdf/31/8/2983/25149461/hhy022.pdf	academic.oup.com	GET	403		ce984c7d155d	false	0		text/html; charset=UTF-8	html	5777			blocked_no_source_object	blocked	http_403		false	false	false		unknown	unknown	not_checked	unknown				rejected_access_blocker	Candidate did not yield usable source bytes.	not_retrieved	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	blocked	Resolver was blocked before obtaining source bytes.	blocked_http_status	try_alternate_route	Level-5 probe candidate for source_result_id=sr_4dbf0cd7b50e; previous_evidence=target_source_independently_grounded; fetch_note=http_403
att_l5_9f81b2262582	work_title_notes_on_bonds_illiquidity_feedback_during_the_financial_crisis		ag_l5_ecfed6d416bc	8	openalex_work_json_source_url_2	push_schema_pilot_to_level5.py	preprint_repository_candidate	8	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://repository.upenn.edu/cgi/viewcontent.cgi?article=1411&context=fnce_papers	openalex_work_json_source_url_2	https://repository.upenn.edu/cgi/viewcontent.cgi?article=1411&context=fnce_papers	repository.upenn.edu	GET			a785cd26c19a	false	0			unknown	0			not_retrieved	unresolved_locator			false	false	true		unknown	unknown	not_checked	unknown				needs_review	Candidate may help routing but is not a strict source object.	not_retrieved	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	not_retrieved	Resolver did not obtain bytes for this candidate.	request_failed	download_or_resolve_lawful_copy	Level-5 probe candidate for source_result_id=sr_4dbf0cd7b50e; previous_evidence=target_source_independently_grounded; fetch_note=ConnectionError(ProtocolError('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')))
att_l5_c1bd61c37b30	work_title_notes_on_bonds_illiquidity_feedback_during_the_financial_crisis		ag_l5_ecfed6d416bc	9	openalex_work_json_source_url_3	push_schema_pilot_to_level5.py	oa_candidate_url	9	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	http://hdl.handle.net/10.1093/rfs/hhy022	openalex_work_json_source_url_3	https://academic.oup.com/rfs/article/31/8/2983/4922697	academic.oup.com	GET	403		bf7b709866dd	false	0		text/html; charset=UTF-8	html	5707			blocked_no_source_object	blocked	http_403	Just a moment...	false	false	false		unknown	unknown	not_checked	unknown				rejected_access_blocker	Candidate did not yield usable source bytes.	not_retrieved	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	blocked	Resolver was blocked before obtaining source bytes.	blocked_http_status	try_alternate_route	Level-5 probe candidate for source_result_id=sr_4dbf0cd7b50e; previous_evidence=target_source_independently_grounded; fetch_note=http_403
att_l5_0c6486be4cbe	work_title_notes_on_bonds_illiquidity_feedback_during_the_financial_crisis		ag_l5_ecfed6d416bc	10	semantic_scholar_work_json	push_schema_pilot_to_level5.py	semantic_scholar_metadata	10	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://api.semanticscholar.org/graph/v1/paper/DOI:10.1093/rfs/hhy022?fields=externalIds,url,openAccessPdf,title,abstract,year,authors	semantic_scholar_work_json	https://api.semanticscholar.org/graph/v1/paper/DOI:10.1093/rfs/hhy022?fields=externalIds,url,openAccessPdf,title,abstract,year,authors	api.semanticscholar.org	GET	200		85a143a42b26	false	0		application/json	json	3140	e680ae367fd3af9a1edbc53803ad1c584bb32acd30d2305e730a146745aa8332	data/cache/provenance_level5/sample_300/sr_4dbf0cd7b50e__semantic_scholar_work_json__api.semanticscholar.org_graph_v1_paper_doi_10.1093_rfs_hhy022_fields_externalids_url_opena.json	metadata_record	downloaded		Abstract This paper traces the evolution of extreme illiquidity discounts among Treasury securities during the financial crisis; bonds fell more than six percent below more-liquid but otherwise identical notes. Using high-resolution data on market quality and trader identities and characteristics, we find that the discounts amplify through feedback loops, where cheaper, less-liquid securities flow to investors with longer horizons, thereby increasing their illiquidity and thus their appeal to these investors. The effect of the widened liquidity gap on transactions costs is further amplified by a surge in the price liquidity providers charged for access to their balance sheets in the crisis. Abstract: This paper traces the evolution of extreme illiquidity discounts among Treasury securities during the financial crisis; bonds fell more than six percent below more-liquid but otherwise identical notes. Using high-resolution data on market quality and trader identities and characteristics, we find that the discounts amplify through feedback loops, where cheaper, less-liquid securities flow to investors with longer horizons, thereby increasing their illiquidity and thus their appeal to these investors. The effect of the widened liquidity gap on transactions costs is further amplified by a surge in the price liquidity providers charged for access to their balance sheets in the cris...	false	false	false		unknown	unknown	not_checked	unknown				needs_review	Candidate may help routing but is not a strict source object.	api_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	metadata_only	Resolver obtained only metadata/abstract bytes.	support_metadata_obtained	try_fulltext_or_repository	Level-5 probe candidate for source_result_id=sr_4dbf0cd7b50e; previous_evidence=target_source_independently_grounded; fetch_note=
