candidate_id	candidate_name	route_type	candidate_route	worklist_path	source_url	final_url	mirror_status	error_or_blocker	content_type	byte_count	sha256	local_path	retrieval_method	created_at
api_candidate_ac518393f5f3ba70	unresolved original target -> The CASA theory no longer applies to desktop computers	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://repository.ubn.ru.nl//bitstream/handle/2066/301737/301737.pdf	https://repository.ubn.ru.nl//bitstream/handle/2066/301737/301737.pdf	mirrored		application/pdf	1010525	471b61a3f99b48e28973852b718296ebbb99d425b8b8ceddfe46a9a02cf8f718	data/raw/replication_projects/individual_search_batch001/api_candidate_ac518393f5f3ba70/06_repository_ubn_ru_nl_bitstream_handle_2066_301737_301737_pdf_471b61a3f99b.pdf	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_ac518393f5f3ba70	unresolved original target -> The CASA theory no longer applies to desktop computers	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://hdl.handle.net/2066/301737	https://repository.ubn.ru.nl/handle/2066/301737	mirrored		text/html;charset=utf-8	20304	b3d5164088cd5fcf57730a479cfed4573e55af82bfe01f391861913a7a7cf980	data/raw/replication_projects/individual_search_batch001/api_candidate_ac518393f5f3ba70/07_repository_ubn_ru_nl_handle_2066_301737_b3d5164088cd.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_ac518393f5f3ba70	unresolved original target -> The CASA theory no longer applies to desktop computers	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doaj.org/article/06b5ccc69bba45b6a2352460c85342bf	https://doaj.org/article/06b5ccc69bba45b6a2352460c85342bf	mirrored		text/html; charset=utf-8	60426	c278f1d65d65fb9799dc3e66309fffe77904b31f5a0644eca4254d83311fa515	data/raw/replication_projects/individual_search_batch001/api_candidate_ac518393f5f3ba70/08_doaj_org_article_06b5ccc69bba45b6a2352460c85342bf_c278f1d65d65.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_ac518393f5f3ba70	unresolved original target -> The CASA theory no longer applies to desktop computers	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://openalex.org/W4388592748	https://openalex.org/W4388592748	mirrored		text/html; charset=UTF-8	2653	158469730ed2eb8625b0a3219f142a7114199b88308b13f38c4881d9858c9d99	data/raw/replication_projects/individual_search_batch001/api_candidate_ac518393f5f3ba70/09_openalex_org_w4388592748_158469730ed2.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_d69512d607ea08f3	authentic pedagogy -> Quality of pedagogy and student achievement: multi-level replication of authentic pedagogy	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	http://hdl.handle.net/1959.13/28991	https://openresearch.newcastle.edu.au/articles/Quality_of_pedagogy_and_student_achievement_multi-level_replication_of_authentic_pedagogy/28964801	mirrored		text/html; charset=UTF-8	2009	cda1959d55932f14800e7fdfc87bc6001256630884cd565d846a3b5a7be4ea9d	data/raw/replication_projects/individual_search_batch001/api_candidate_d69512d607ea08f3/01_openresearch_newcastle_edu_au_articles_quality_of_pedagogy_and_student_a_cda1959d5593.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_d69512d607ea08f3	authentic pedagogy -> Quality of pedagogy and student achievement: multi-level replication of authentic pedagogy	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	http://nova.newcastle.edu.au/vital/access/manager/Repository/uon:2334	http://nova.newcastle.edu.au/vital/access/manager/Repository/uon:2334	failed	URLError: <urlopen error [Errno -2] Name or service not known>		0			python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_d69512d607ea08f3	authentic pedagogy -> Quality of pedagogy and student achievement: multi-level replication of authentic pedagogy	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://openalex.org/W2605554223	https://openalex.org/W2605554223	mirrored		text/html; charset=UTF-8	2653	158469730ed2eb8625b0a3219f142a7114199b88308b13f38c4881d9858c9d99	data/raw/replication_projects/individual_search_batch001/api_candidate_d69512d607ea08f3/03_openalex_org_w2605554223_158469730ed2.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_79aefba4508adf98	Measurement Invariance for Registered Reports -> Visualizemi: Visualization, Effect Size, and Replication of Measurement Invariance for Registered Reports	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.1177/10731911241280763	https://journals.sagepub.com/doi/10.1177/10731911241280763	failed	http_error_403	text/html; charset=UTF-8	0			python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_6628c13a9b511007	Mortality Salience Effect With and Without Original Author Involvement -> Many Labs 4: Failure to Replicate Mortality Salience Effect With and Without Original Author Involvement	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://online.ucpress.edu/collabra/article-pdf/8/1/35271/662625/collabra_2022_8_1_35271.pdf	https://online.ucpress.edu/collabra/article-pdf/8/1/35271/662625/collabra_2022_8_1_35271.pdf	failed	http_error_403	text/html; charset=UTF-8	0			python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_6628c13a9b511007	Mortality Salience Effect With and Without Original Author Involvement -> Many Labs 4: Failure to Replicate Mortality Salience Effect With and Without Original Author Involvement	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.1525/collabra.35271	https://online.ucpress.edu/collabra/article/8/1/35271/168050/Many-Labs-4-Failure-to-Replicate-Mortality	failed	http_error_403	text/html; charset=UTF-8	0			python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_6628c13a9b511007	Mortality Salience Effect With and Without Original Author Involvement -> Many Labs 4: Failure to Replicate Mortality Salience Effect With and Without Original Author Involvement	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://openalex.org/W4225656869	https://openalex.org/W4225656869	mirrored		text/html; charset=UTF-8	2653	158469730ed2eb8625b0a3219f142a7114199b88308b13f38c4881d9858c9d99	data/raw/replication_projects/individual_search_batch001/api_candidate_6628c13a9b511007/03_openalex_org_w4225656869_158469730ed2.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_b9cdb8cc6a76d362	Messenger Et al. (2012) -> Is Passive Priming Really Impervious to Verb Semantics? A High-Powered Replication of Messenger Et al. (2012)	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.1525/collabra.31055	https://online.ucpress.edu/collabra/article/8/1/31055/119389/Is-Passive-Priming-Really-Impervious-to-Verb	failed	http_error_403	text/html; charset=UTF-8	0			python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_8b4783f7bcaa81ab	unresolved original target -> “Watching Eyes” Do Not Strengthen the Behavioral Intention of Donating Blood: A High-Powered Pre-registered Replication Study	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.5178/lebs.2023.105	https://lebs.hbesj.org/index.php/lebs/article/view/lebs.2023.105	mirrored		text/html; charset=utf-8	16260	e1cc532d492f5858c34b6037dc12c03ebff1597f80eea17fab3819400e37537f	data/raw/replication_projects/individual_search_batch001/api_candidate_8b4783f7bcaa81ab/01_lebs_hbesj_org_index_php_lebs_article_view_lebs_2023_105_e1cc532d492f.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_65131b7d7b541cd5	unresolved original target -> The effect of transcranial direct current stimulation on the interplay between executive control, behavioral variability and mind wandering: A registered report	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.1016/j.ynirp.2022.100109	https://linkinghub.elsevier.com/retrieve/pii/S2666956022000332	mirrored		text/html;charset=UTF-8	2797	102c834270fbf3e44b442f351bfe8c4ce277ce58f436d3adbb0cf7eaf815b223	data/raw/replication_projects/individual_search_batch001/api_candidate_65131b7d7b541cd5/01_linkinghub_elsevier_com_retrieve_pii_s2666956022000332_102c834270fb.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_65131b7d7b541cd5	unresolved original target -> The effect of transcranial direct current stimulation on the interplay between executive control, behavioral variability and mind wandering: A registered report	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://pubmed.ncbi.nlm.nih.gov/40567310	https://pubmed.ncbi.nlm.nih.gov/40567310/	mirrored		text/html; charset=utf-8	155776	bb626340c38a618f3c7c1407dde440f86d97dc5fd79ab01ccf80368f08a7ee0f	data/raw/replication_projects/individual_search_batch001/api_candidate_65131b7d7b541cd5/02_pubmed_ncbi_nlm_nih_gov_40567310_bb626340c38a.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_65131b7d7b541cd5	unresolved original target -> The effect of transcranial direct current stimulation on the interplay between executive control, behavioral variability and mind wandering: A registered report	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doaj.org/article/408d358da3e24976befcf82496d8b324	https://doaj.org/article/408d358da3e24976befcf82496d8b324	mirrored		text/html; charset=utf-8	66623	6a2fed9118e47af9aa6a578ec6c93c79a486a76e60e7b8184d1761885e23be4d	data/raw/replication_projects/individual_search_batch001/api_candidate_65131b7d7b541cd5/03_doaj_org_article_408d358da3e24976befcf82496d8b324_6a2fed9118e4.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_65131b7d7b541cd5	unresolved original target -> The effect of transcranial direct current stimulation on the interplay between executive control, behavioral variability and mind wandering: A registered report	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://www.ncbi.nlm.nih.gov/pmc/articles/12172861	https://pmc.ncbi.nlm.nih.gov/articles/PMC12172861/	mirrored		text/html; charset=utf-8	338915	45784d305cca718dbd9e59d66a12fd2580368ba7a72bd94207387d041922703b	data/raw/replication_projects/individual_search_batch001/api_candidate_65131b7d7b541cd5/04_pmc_ncbi_nlm_nih_gov_articles_pmc12172861_45784d305cca.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_65131b7d7b541cd5	unresolved original target -> The effect of transcranial direct current stimulation on the interplay between executive control, behavioral variability and mind wandering: A registered report	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://hdl.handle.net/10037/27561	https://nva.sikt.no/registration/0198cc4c2664-87371c86-ccc8-4595-99d9-bb073f98b3ee	mirrored		text/html	4323	55533876bff6a8f4a03bef638f6249ff1b7483580db0621a3e6f57377dc66071	data/raw/replication_projects/individual_search_batch001/api_candidate_65131b7d7b541cd5/05_nva_sikt_no_registration_0198cc4c2664_87371c86_ccc8_4595_99d9_bb073f98b3_55533876bff6.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_65131b7d7b541cd5	unresolved original target -> The effect of transcranial direct current stimulation on the interplay between executive control, behavioral variability and mind wandering: A registered report	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://openalex.org/W4286884489	https://openalex.org/W4286884489	mirrored		text/html; charset=UTF-8	2653	158469730ed2eb8625b0a3219f142a7114199b88308b13f38c4881d9858c9d99	data/raw/replication_projects/individual_search_batch001/api_candidate_65131b7d7b541cd5/06_openalex_org_w4286884489_158469730ed2.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_1558aa984b33c59b	unresolved original target -> Conservatives and liberals have similar physiological responses to threats	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.1038/s41562-020-0823-z	https://www.nature.com/articles/s41562-020-0823-z?error=cookies_not_supported&code=884b60d1-8f24-444b-90f4-9dea1d11fdf2	mirrored		"text/html; charset=""UTF-8"""	322782	c1de4321c7a4d309ed1703ef29cd877a9762a629c4247cf1140800f47f8a968a	data/raw/replication_projects/individual_search_batch001/api_candidate_1558aa984b33c59b/01_www_nature_com_articles_s41562_020_0823_z_error_cookies_not_supported_co_c1de4321c7a4.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_1558aa984b33c59b	unresolved original target -> Conservatives and liberals have similar physiological responses to threats	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://pubmed.ncbi.nlm.nih.gov/32042109	https://pubmed.ncbi.nlm.nih.gov/32042109/	mirrored		text/html; charset=utf-8	156253	9767b0c4f27a5bf66f6a02f483edb61fbbb0a81b26d0ce8f825d6236cdc490ad	data/raw/replication_projects/individual_search_batch001/api_candidate_1558aa984b33c59b/02_pubmed_ncbi_nlm_nih_gov_32042109_9767b0c4f27a.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_1558aa984b33c59b	unresolved original target -> Conservatives and liberals have similar physiological responses to threats	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://handle.uba.uva.nl/personal/pure/en/publications/conservatives-and-liberals-have-similar-physiological-responses-to-threats(1e48ee13-a5cc-4753-a5b6-61334e7a3acf).html	https://dare.uva.nl/id/1e48ee13-a5cc-4753-a5b6-61334e7a3acf	mirrored		text/html; charset=utf-8	16269	ca526ae155f35c8efe192bca4b504d697e2a13a278a459f63b7761ba734613f0	data/raw/replication_projects/individual_search_batch001/api_candidate_1558aa984b33c59b/03_dare_uva_nl_id_1e48ee13_a5cc_4753_a5b6_61334e7a3acf_ca526ae155f3.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_1558aa984b33c59b	unresolved original target -> Conservatives and liberals have similar physiological responses to threats	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://psyarxiv.com/vdpyt/	https://osf.io/preprints/psyarxiv/vdpyt/	mirrored		text/html	4190	c1df7be23f683d962a8550695672438d011bf23ec574a572af356cfeb5038c53	data/raw/replication_projects/individual_search_batch001/api_candidate_1558aa984b33c59b/04_osf_io_preprints_psyarxiv_vdpyt_c1df7be23f68.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_1558aa984b33c59b	unresolved original target -> Conservatives and liberals have similar physiological responses to threats	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://sciencespo.hal.science/hal-03631530	https://sciencespo.hal.science/hal-03631530	mirrored		text/html; charset=utf-8	12544	183fcb4e1ee0ee535caee4b1231ea186a05cc67fd00d7a11100880878e9e9bc1	data/raw/replication_projects/individual_search_batch001/api_candidate_1558aa984b33c59b/05_sciencespo_hal_science_hal_03631530_183fcb4e1ee0.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_1558aa984b33c59b	unresolved original target -> Conservatives and liberals have similar physiological responses to threats	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://www.nature.com/articles/s41562-020-0823-z	https://www.nature.com/articles/s41562-020-0823-z?error=cookies_not_supported&code=651a0cab-ce56-4308-a8c9-87a82f6cf656	mirrored		"text/html; charset=""UTF-8"""	322784	fe164b7c0d930ae199dfc8c0c0ac399083e848a856fc97756716ff8d74bb447a	data/raw/replication_projects/individual_search_batch001/api_candidate_1558aa984b33c59b/06_www_nature_com_articles_s41562_020_0823_z_error_cookies_not_supported_co_fe164b7c0d93.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_1558aa984b33c59b	unresolved original target -> Conservatives and liberals have similar physiological responses to threats	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://hdl.handle.net/11245.1/1e48ee13-a5cc-4753-a5b6-61334e7a3acf	https://dare.uva.nl/id/1e48ee13-a5cc-4753-a5b6-61334e7a3acf	mirrored		text/html; charset=utf-8	16269	ca526ae155f35c8efe192bca4b504d697e2a13a278a459f63b7761ba734613f0	data/raw/replication_projects/individual_search_batch001/api_candidate_1558aa984b33c59b/07_dare_uva_nl_id_1e48ee13_a5cc_4753_a5b6_61334e7a3acf_ca526ae155f3.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_1558aa984b33c59b	unresolved original target -> Conservatives and liberals have similar physiological responses to threats	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://www.ncbi.nlm.nih.gov/pmc/articles/7306406	https://pmc.ncbi.nlm.nih.gov/articles/PMC7306406/	mirrored		text/html; charset=utf-8	225315	52219dd7b50dd83d6631dc333021f547e64344cba7be5e7260c4f350958d8478	data/raw/replication_projects/individual_search_batch001/api_candidate_1558aa984b33c59b/08_pmc_ncbi_nlm_nih_gov_articles_pmc7306406_52219dd7b50d.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_1558aa984b33c59b	unresolved original target -> Conservatives and liberals have similar physiological responses to threats	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://pure.au.dk/portal/en/publications/689bbb6c-8d19-494e-8da8-86776107bfd6	https://pure.au.dk/portal/en/publications/conservatives-and-liberals-have-similar-physiological-responses-t/	mirrored		text/html;charset=UTF-8	54046	07b5f690728f6449352a673ef4e45c6c434f186560686cc3efd479877fc8ac48	data/raw/replication_projects/individual_search_batch001/api_candidate_1558aa984b33c59b/09_pure_au_dk_portal_en_publications_conservatives_and_liberals_have_simila_07b5f690728f.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_1558aa984b33c59b	unresolved original target -> Conservatives and liberals have similar physiological responses to threats	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://dare.uva.nl/personal/pure/en/publications/conservatives-and-liberals-have-similar-physiological-responses-to-threats(1e48ee13-a5cc-4753-a5b6-61334e7a3acf).html	https://dare.uva.nl/id/1e48ee13-a5cc-4753-a5b6-61334e7a3acf	mirrored		text/html; charset=utf-8	16269	ca526ae155f35c8efe192bca4b504d697e2a13a278a459f63b7761ba734613f0	data/raw/replication_projects/individual_search_batch001/api_candidate_1558aa984b33c59b/10_dare_uva_nl_id_1e48ee13_a5cc_4753_a5b6_61334e7a3acf_ca526ae155f3.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_1558aa984b33c59b	unresolved original target -> Conservatives and liberals have similar physiological responses to threats	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://openalex.org/W3002055841	https://openalex.org/W3002055841	mirrored		text/html; charset=UTF-8	2653	158469730ed2eb8625b0a3219f142a7114199b88308b13f38c4881d9858c9d99	data/raw/replication_projects/individual_search_batch001/api_candidate_1558aa984b33c59b/11_openalex_org_w3002055841_158469730ed2.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_26a8e5e1bcbf5dec	unresolved original target -> The tainted altruism effect: a successful pre-registered replication	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.1098/rsos.211152	https://royalsocietypublishing.org/doi/10.1098/rsos.211152	failed	http_error_403	text/html; charset=UTF-8	0			python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_de98537749100357	unresolved original target -> Can race really be erased? A pre-registered replication study	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.3389/fpsyg.2014.01035	https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.01035/full	mirrored		text/html;charset=utf-8	578001	f43e3aa5f655979dd5107b91a5476a370f73e01c39bc658e92d0f9ba137cd71e	data/raw/replication_projects/individual_search_batch001/api_candidate_de98537749100357/01_www_frontiersin_org_journals_psychology_articles_10_3389_fpsyg_2014_0103_f43e3aa5f655.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_42be8d177b91d04f	unresolved original target -> A minor role for hemispheric specialization in determining pseudoneglect: A pre-registered replication-extension study	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.1016/j.cortex.2024.11.016	https://linkinghub.elsevier.com/retrieve/pii/S0010945224003356	mirrored		text/html;charset=UTF-8	2733	8a3748dbafd4ceb770abb33f9998baa59043240dafdc903a50e3c55bb86bbb54	data/raw/replication_projects/individual_search_batch001/api_candidate_42be8d177b91d04f/01_linkinghub_elsevier_com_retrieve_pii_s0010945224003356_8a3748dbafd4.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_2eda47acdf45e76c	unresolved original target -> Measuring the crowd within again: a pre-registered replication study	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.3389/fpsyg.2014.00786	https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00786/full	mirrored		text/html;charset=utf-8	649471	5a881d0acd04a787df5eda019ff83c7a7237f3e3e671e2f9b6cbb7f3c8f49247	data/raw/replication_projects/individual_search_batch001/api_candidate_2eda47acdf45e76c/01_www_frontiersin_org_journals_psychology_articles_10_3389_fpsyg_2014_0078_5a881d0acd04.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_35c434b56bea3ba8	unresolved original target -> Darwinian Grandparenting Redux: a Pre-registered Replication and Extension	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.1007/s40806-022-00323-2	https://link.springer.com/article/10.1007/s40806-022-00323-2?error=cookies_not_supported&code=bc3de3e1-f367-4177-aee0-568d059f3a70	mirrored		text/html; charset=utf-8	322495	aa42098ad48522071092b4b0a4a8deb1e9f8707f94ea336c5bbb56ff86bb61dd	data/raw/replication_projects/individual_search_batch001/api_candidate_35c434b56bea3ba8/01_link_springer_com_article_10_1007_s40806_022_00323_2_error_cookies_not_s_aa42098ad485.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_9a6b74a967e69dba	of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds -> Registered Replication Report of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://link.springer.com/content/pdf/10.3758/s13414-020-02021-2.pdf	https://link.springer.com/content/pdf/10.3758/s13414-020-02021-2.pdf?error=cookies_not_supported&code=7ef9a883-4d8d-47ef-9c31-cfed696356e3	mirrored		application/pdf	526658	c72f473d8a8e714ac3072465c8bf1c2ba6195308a45c8314551c41d03d78ace9	data/raw/replication_projects/individual_search_batch001/api_candidate_9a6b74a967e69dba/01_link_springer_com_content_pdf_10_3758_s13414_020_02021_2_pdf_error_cooki_c72f473d8a8e.pdf	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_9a6b74a967e69dba	of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds -> Registered Replication Report of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.3758/s13414-020-02021-2	https://link.springer.com/article/10.3758/s13414-020-02021-2?error=cookies_not_supported&code=8eeda0e7-b6bc-4964-b60d-6e5d3ce9d560	mirrored		text/html; charset=utf-8	389989	74ed25ede64d56f6088c57195125a03bce175106c30c2dc99e9becbe0c655eb0	data/raw/replication_projects/individual_search_batch001/api_candidate_9a6b74a967e69dba/02_link_springer_com_article_10_3758_s13414_020_02021_2_error_cookies_not_s_74ed25ede64d.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_9a6b74a967e69dba	of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds -> Registered Replication Report of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://pubmed.ncbi.nlm.nih.gov/32935289	https://pubmed.ncbi.nlm.nih.gov/32935289/	mirrored		text/html; charset=utf-8	141916	f70640500cdccfb70324a227800ea3970772dc435728289bbdf7245da0054a5b	data/raw/replication_projects/individual_search_batch001/api_candidate_9a6b74a967e69dba/03_pubmed_ncbi_nlm_nih_gov_32935289_f70640500cdc.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_9a6b74a967e69dba	of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds -> Registered Replication Report of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	http://hdl.handle.net/10831/63983	https://edit.elte.hu/xmlui/handle/10831/63983	mirrored		text/html;charset=utf-8	31883	450bc9a1f12dddf036ff4f0b53ff0b519a8b0b68232bd680220f2b1f6e5a5389	data/raw/replication_projects/individual_search_batch001/api_candidate_9a6b74a967e69dba/04_edit_elte_hu_xmlui_handle_10831_63983_450bc9a1f12d.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_9a6b74a967e69dba	of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds -> Registered Replication Report of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://www.ncbi.nlm.nih.gov/pmc/articles/7593296	https://pmc.ncbi.nlm.nih.gov/articles/PMC7593296/	mirrored		text/html; charset=utf-8	192100	250efa1c1213708b382ed4de1f3a5e4604cd9d734b6de7d48e27f7ab116cb2cc	data/raw/replication_projects/individual_search_batch001/api_candidate_9a6b74a967e69dba/05_pmc_ncbi_nlm_nih_gov_articles_pmc7593296_250efa1c1213.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_9a6b74a967e69dba	of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds -> Registered Replication Report of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://ueaeprints.uea.ac.uk/id/eprint/96195/	https://ueaeprints.uea.ac.uk/id/eprint/96195/	mirrored		text/html; charset=utf-8	31127	d90af8243a429361cd63faf70b4940d7c9b94b1bc85fffc2b52d5094cb353a70	data/raw/replication_projects/individual_search_batch001/api_candidate_9a6b74a967e69dba/06_ueaeprints_uea_ac_uk_id_eprint_96195_d90af8243a42.html	python_urllib_user_agent	2026-05-05T00:00:00
