manifest_path	candidate_index	candidate_id	candidate_name	domain	candidate_route	confidence	original_title	original_doi	replication_title	replication_doi	conversion_route	dedupe_risk	source_object_urls_json	dedupe_terms_json	relationship_evidence_json	value_availability_json	local_match_count	matched_root_pair_ids	matched_source_family_keys	route_decision	route_reason	created_at
steps/searches/figure1/individualrepsearch-api-batch001.json	55	api_candidate_6609346be8040f27	unresolved original target -> The first direct replication on using verbal credibility assessment for the detection of deceptive intentions.	metadata_api_search	coverage_only	medium			The first direct replication on using verbal credibility assessment for the detection of deceptive intentions.	10.1002/acp.3439	unknown_until_full_text	medium	"[""https://doi.org/10.1002/acp.3439"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC6174984/"", ""https://pubmed.ncbi.nlm.nih.gov/30333683/""]"	"[""10.1002/acp.3439"", ""The first direct replication on using verbal credibility assessment for the detection of deceptive intentions."", ""api_candidate_6609346be8040f27""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""The first direct replication on using verbal credibility assessment for the detection of deceptive intentions."", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	56	api_candidate_e4c1bdfad6bc2704	unresolved original target -> Possessing potential weapons (still) heightens anger perception: Replicating and extending a test of error management theory.	metadata_api_search	coverage_only	low			Possessing potential weapons (still) heightens anger perception: Replicating and extending a test of error management theory.	10.1371/journal.pone.0326446	unknown_until_full_text	medium	"[""https://doi.org/10.1371/journal.pone.0326446"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC12533867/"", ""https://pubmed.ncbi.nlm.nih.gov/41105758/""]"	"[""10.1371/journal.pone.0326446"", ""Possessing potential weapons (still) heightens anger perception: Replicating and extending a test of error management theory."", ""api_candidate_e4c1bdfad6bc2704""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""be both higher in state anger and more anger-prone, relative to individuals holding control objects. Here, we conduct a direct replication of one such study examining these effects [13] and exploratorily test whether friends of an individual possessing a potentially lethal tool are also perceived as angrier-and hence more dangerous-in a \""reverse-halo\"" effe"", ""where_seen"": ""abstract_direct_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	57	api_candidate_359168184573cff4	unresolved original target -> Large-scale multi-site study shows no association between musical training and early auditory neural sound encoding.	metadata_api_search	coverage_only	low			Large-scale multi-site study shows no association between musical training and early auditory neural sound encoding.	10.1038/s41467-025-62155-5	unknown_until_full_text	medium	"[""https://doi.org/10.1038/s41467-025-62155-5"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC12334757/"", ""https://pubmed.ncbi.nlm.nih.gov/40781070/""]"	"[""10.1038/s41467-025-62155-5"", ""Large-scale multi-site study shows no association between musical training and early auditory neural sound encoding."", ""api_candidate_359168184573cff4""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""ti-site preregistered study (n > 260) to replicate and extend the findings underpinning this important relationship. We failed to replicate any of the major findings selected for replication that were published previously in smaller studies. Musical training was not associated with enhanced neural encoding strength of a speech stimulus (/da/) in babble, whe"", ""where_seen"": ""abstract_failed_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	58	api_candidate_b57d1582d17c5de3	unresolved original target -> The Effects of Augmented Feedback, Focus of Attention, and Monetary Reward on Vertical Jump Height: A Replication Study.	metadata_api_search	coverage_only	low			The Effects of Augmented Feedback, Focus of Attention, and Monetary Reward on Vertical Jump Height: A Replication Study.	10.70252/nkky8370	unknown_until_full_text	medium	"[""https://doi.org/10.70252/nkky8370"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC11798552/"", ""https://pubmed.ncbi.nlm.nih.gov/39917721/""]"	"[""10.70252/nkky8370"", ""The Effects of Augmented Feedback, Focus of Attention, and Monetary Reward on Vertical Jump Height: A Replication Study."", ""api_candidate_b57d1582d17c5de3""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 2, ""verbatim_or_paraphrased_basis"": ""study demonstrated that each combination of AF, EF, and RE did not affect vertical jump performance. Therefore, we were unable to replicate the findings from the original study in this close replication."", ""where_seen"": ""abstract_failed_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	2	fig1_pair_534251d6a3df2cde	fred_other_additions	already_in_root_table	Local dedupe found DOI/title/source-family evidence in current Figure 1 pair maps; keep as duplicate/search-recall evidence unless outcome-level review shows a genuinely new contrast.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	59	api_candidate_4b3dfa6a8bcf03d8	unresolved original target -> Predictable changes within fast-paced sound sequences do not elicit the mismatch negativity: A conceptual in-class replication study.	metadata_api_search	coverage_only	low			Predictable changes within fast-paced sound sequences do not elicit the mismatch negativity: A conceptual in-class replication study.	10.1016/j.ijpsycho.2026.113330	unknown_until_full_text	medium	"[""https://doi.org/10.1016/j.ijpsycho.2026.113330"", ""https://pubmed.ncbi.nlm.nih.gov/41558583/""]"	"[""10.1016/j.ijpsycho.2026.113330"", ""Predictable changes within fast-paced sound sequences do not elicit the mismatch negativity: A conceptual in-class replication study."", ""api_candidate_4b3dfa6a8bcf03d8""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""at sufficiently fast stimulus onset asynchronies (SOAs) but deviants presented in the random condition elicited an MMN. We replicated a subset of the original conditions in a sample of 25 participants. Although we had changed some aspects of the original design we found frequentist and Bayesian statistical evidence in favor of ERP-differences in the p"", ""where_seen"": ""abstract_direct_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	60	api_candidate_42033881acc11e29	unresolved original target -> Epigenetic signatures of different types of childhood maltreatment in a high-risk sample: a preregistered replication study	metadata_api_search	coverage_only	medium			Epigenetic signatures of different types of childhood maltreatment in a high-risk sample: a preregistered replication study	10.31234/osf.io/9j2v7_v1	unknown_until_full_text	medium	"[""https://doi.org/10.31234/osf.io/9j2v7_v1""]"	"[""10.31234/osf.io/9j2v7_v1"", ""Epigenetic signatures of different types of childhood maltreatment in a high-risk sample: a preregistered replication study"", ""api_candidate_42033881acc11e29""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""Epigenetic signatures of different types of childhood maltreatment in a high-risk sample: a preregistered replication study"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	61	api_candidate_dc6c6a569f92ba75	unresolved original target -> Examining the associations between manic symptoms and cognitive performance in bipolar disorders: evidence from a cross-sectional replication study in the FACE-BD cohort.	metadata_api_search	coverage_only	low			Examining the associations between manic symptoms and cognitive performance in bipolar disorders: evidence from a cross-sectional replication study in the FACE-BD cohort.	10.1186/s40345-026-00420-2	unknown_until_full_text	medium	"[""https://doi.org/10.1186/s40345-026-00420-2"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC13083468/"", ""https://pubmed.ncbi.nlm.nih.gov/41984351/""]"	"[""10.1186/s40345-026-00420-2"", ""Examining the associations between manic symptoms and cognitive performance in bipolar disorders: evidence from a cross-sectional replication study in the FACE-BD cohort."", ""api_candidate_dc6c6a569f92ba75""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""and executive performance in the bivariable models nor after adjusting for covariates in 2,739 adults with BD. We were unable to replicate the findings reported by Koenders and collaborators. The low variance and mean severity of manic symptoms in our sample may partly explain the absence of significant associations. Our results suggest that subclinical hy"", ""where_seen"": ""abstract_failed_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	62	api_candidate_6567045e2123a4f9	Thomas &lt;i&gt;et al&lt;/i&gt;. (2022). -> Do infants use cues of saliva-sharing to infer close relationships? A replication of Thomas &lt;i&gt;et al&lt;/i&gt;. (2022).	metadata_api_search	coverage_only	medium	Thomas &lt;i&gt;et al&lt;/i&gt;. (2022).		Do infants use cues of saliva-sharing to infer close relationships? A replication of Thomas &lt;i&gt;et al&lt;/i&gt;. (2022).	10.1098/rsos.240229	unknown_until_full_text	high	"[""https://doi.org/10.1098/rsos.240229"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC11978455/"", ""https://pubmed.ncbi.nlm.nih.gov/40206854/""]"	"[""10.1098/rsos.240229"", ""Thomas &lt;i&gt;et al&lt;/i&gt;. (2022)."", ""Do infants use cues of saliva-sharing to infer close relationships? A replication of Thomas &lt;i&gt;et al&lt;/i&gt;. (2022)."", ""api_candidate_6567045e2123a4f9""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""Do infants use cues of saliva-sharing to infer close relationships? A replication of Thomas &lt;i&gt;et al&lt;/i&gt;. (2022)."", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	63	api_candidate_81a2563a7e8390b2	unresolved original target -> Moving beyond attraction, compassion, and competence: evidence for compatibility as a distinct component of mate preferences.	metadata_api_search	coverage_only	low			Moving beyond attraction, compassion, and competence: evidence for compatibility as a distinct component of mate preferences.	10.3389/fpsyg.2026.1725609	unknown_until_full_text	medium	"[""https://doi.org/10.3389/fpsyg.2026.1725609"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC12907189/"", ""https://pubmed.ncbi.nlm.nih.gov/41704411/""]"	"[""10.3389/fpsyg.2026.1725609"", ""Moving beyond attraction, compassion, and competence: evidence for compatibility as a distinct component of mate preferences."", ""api_candidate_81a2563a7e8390b2""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""f sex differences, context effects, and people's pace of life, mating strategies, and social strategies.<h4>Results</h4>We replicated several established effects like physicality was valued in men strongly in the short-term context, and that more psychopathic and narcissistic people chose physicality more often in their long-term mates. Uniquely here,"", ""where_seen"": ""abstract_direct_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	64	api_candidate_5f2fab6f2fd7d599	unresolved original target -> Anatomical Associations Between Focal Mitochondrial Metabolism and Patterns of Neurodegeneration in Amyotrophic Lateral Sclerosis.	metadata_api_search	coverage_only	low			Anatomical Associations Between Focal Mitochondrial Metabolism and Patterns of Neurodegeneration in Amyotrophic Lateral Sclerosis.	10.1002/ana.78099	unknown_until_full_text	medium	"[""https://doi.org/10.1002/ana.78099"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC12954164/"", ""https://pubmed.ncbi.nlm.nih.gov/41267644/""]"	"[""10.1002/ana.78099"", ""Anatomical Associations Between Focal Mitochondrial Metabolism and Patterns of Neurodegeneration in Amyotrophic Lateral Sclerosis."", ""api_candidate_5f2fab6f2fd7d599""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""was associated with higher Complex I, II, COX, and TRC activity. Topological associations were readily replicated in an external validation cohort.<h4>Interpretation</h4>Our data indicate that brain regions with high metabolic activity are particularly vulnerable to neurodegeneration in ALS. Anatomic associations between physiological cerebral metabolism an"", ""where_seen"": ""abstract_independent_validation""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	65	api_candidate_0af1c7cfbe0300bc	unresolved original target -> Ensemble Machine Learning on Bulk RNA-Seq Identifies 17-Gene Signature Predicting Neoadjuvant Chemotherapy Response in Breast Cancer.	metadata_api_search	coverage_only	low			Ensemble Machine Learning on Bulk RNA-Seq Identifies 17-Gene Signature Predicting Neoadjuvant Chemotherapy Response in Breast Cancer.	10.3390/cimb48010094	unknown_until_full_text	medium	"[""https://doi.org/10.3390/cimb48010094"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC12840044/"", ""https://pubmed.ncbi.nlm.nih.gov/41614924/""]"	"[""10.3390/cimb48010094"", ""Ensemble Machine Learning on Bulk RNA-Seq Identifies 17-Gene Signature Predicting Neoadjuvant Chemotherapy Response in Breast Cancer."", ""api_candidate_0af1c7cfbe0300bc""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""ature consistently ranked across algorithms. The stacked ensemble achieved 0.97 AUC post-testing on hold-out test data. External validation on the independent GSE240671 cohort (37 pCR, 25 RD) following ComBat batch correction achieved ROC AUC of 0.78 and PR AUC of 0.85 with isotonic calibration, demonstrating balanced accuracy of 0.71 and 0.86 sensitivity f"", ""where_seen"": ""abstract_independent_validation""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	66	api_candidate_c3c8c248e174d524	unresolved original target -> Plasma miR-134-5p: a candidate biomarker for predicting non-response to anti-TNF therapy in rheumatoid arthritis.	metadata_api_search	coverage_only	low			Plasma miR-134-5p: a candidate biomarker for predicting non-response to anti-TNF therapy in rheumatoid arthritis.	10.3389/fimmu.2026.1783026	unknown_until_full_text	medium	"[""https://doi.org/10.3389/fimmu.2026.1783026"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC13036163/"", ""https://pubmed.ncbi.nlm.nih.gov/41924283/""]"	"[""10.3389/fimmu.2026.1783026"", ""Plasma miR-134-5p: a candidate biomarker for predicting non-response to anti-TNF therapy in rheumatoid arthritis."", ""api_candidate_c3c8c248e174d524""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""fferentially expressed miRNAs identified in the discovery phase were quantified using real-time quantitative PCR in the validation cohort. Logistic regression analysis assessed associations between miRNA expression and response to anti-TNF treatment.<h4>Results</h4>A total of 94 participants were included: 70 anti-TNF-na\u00efve RA patients (discovery n = 28;"", ""where_seen"": ""abstract_independent_validation""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	67	api_candidate_d474103de3a81710	unresolved original target -> An artificial intelligence prediction model for optimizing patient selection for cardiac imaging for the investigation of suspected coronary artery disease.	metadata_api_search	coverage_only	low			An artificial intelligence prediction model for optimizing patient selection for cardiac imaging for the investigation of suspected coronary artery disease.	10.1093/ehjdh/ztag040	unknown_until_full_text	medium	"[""https://doi.org/10.1093/ehjdh/ztag040"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC12994141/"", ""https://pubmed.ncbi.nlm.nih.gov/41853638/""]"	"[""10.1093/ehjdh/ztag040"", ""An artificial intelligence prediction model for optimizing patient selection for cardiac imaging for the investigation of suspected coronary artery disease."", ""api_candidate_d474103de3a81710""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""analysis was employed to estimate health system impact. Subgroup analysis was used to assess model fairness. Following external validation, the model was updated on data from the entire outpatient population (<i>N</i> = 319 012) receiving ICA from 2008 to 2023. As expected, performance of the local model was lower on the geographical validation cohort (AUR"", ""where_seen"": ""abstract_independent_validation""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-gpt-batch001.json	1	facial_feedback_strack_wagenmakers	Strack, Martin & Stepper facial-feedback pen-in-mouth study -> Wagenmakers et al. Registered Replication Report	social psychology / emotion	strict_figure1a	high	Inhibiting and facilitating conditions of the human smile: A nonobtrusive test of the facial feedback hypothesis	10.1037/0022-3514.54.5.768	Registered Replication Report: Strack, Martin, & Stepper (1988)	10.1177/1745691616674458	direct_d	high	"[""https://www.ejwagenmakers.com/2016/WagenmakersEtAl2016Strack.pdf"", ""https://osf.io/h2f98/"", ""https://wexler.free.fr/library/files/strack%20%281988%29%20inhibiting%20and%20facilitating%20conditions%20of%20the%20human%20smile.%20a%20nonobtrusive%20test%20of%20the%20facial%20feedback%20hypothesis.pdf""]"	"[""10.1177/1745691616674458"", ""strack facial feedback"", ""10.1037/0022-3514.54.5.768"", ""10.1177/1745691616674458"", ""Inhibiting and facilitating conditions of the human smile: A nonobtrusive test of the facial feedback hypothesis"", ""Registered Replication Report: Strack, Martin, & Stepper (1988)"", ""facial_feedback_strack_wagenmakers""]"	{}	{}	2	fig1_pair_24eafbef1b71e982	registered_replication_reports	already_in_root_table	Local dedupe found DOI/title/source-family evidence in current Figure 1 pair maps; keep as duplicate/search-recall evidence unless outcome-level review shows a genuinely new contrast.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-gpt-batch001.json	2	verbal_overshadowing_schooler_alogna	Schooler & Engstler-Schooler verbal overshadowing of visual memories -> Alogna et al. Registered Replication Report	cognitive psychology / memory	d_equivalent_figure1b	high	Verbal overshadowing of visual memories: Some things are better left unsaid	10.1037/0278-7393.16.1.36	Registered Replication Report: Schooler and Engstler-Schooler (1990)	10.1177/1745691614545653	baseline_aware_binary_to_d_equivalent	high	"[""https://ora.ox.ac.uk/objects/uuid%3A83aa4d74-3bec-459a-a777-328802241c8a/files/r8p58pf82j"", ""https://osf.io/ybeur/"", ""https://wixtedlab.ucsd.edu/publications/Psych%20272/Schooler_Engstler-Schooler_1990.pdf""]"	"[""10.1177/1745691614545653"", ""schooler verbal overshadowing"", ""10.1037/0278-7393.16.1.36"", ""10.1177/1745691614545653"", ""Verbal overshadowing of visual memories: Some things are better left unsaid"", ""Registered Replication Report: Schooler and Engstler-Schooler (1990)"", ""verbal_overshadowing_schooler_alogna""]"	{}	{}	4	fig1_pair_42afd55e91864fca|fig1_pair_d98cbd8f7c1565ab|fig1_pair_dee27ee8b2d7a819	registered_replication_reports	already_in_root_table	Local dedupe found DOI/title/source-family evidence in current Figure 1 pair maps; keep as duplicate/search-recall evidence unless outcome-level review shows a genuinely new contrast.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-gpt-batch001.json	3	ego_depletion_sripada_hagger	Sripada, Kessler & Jonides ego-depletion sequential-task paradigm -> Hagger et al. multilab preregistered replication	social/personality psychology / self-control	strict_figure1a	high	Methylphenidate Blocks Effort-Induced Depletion of Regulatory Control in Healthy Volunteers	10.1177/0956797614526415	A Multilab Preregistered Replication of the Ego-Depletion Effect	10.1177/1745691616652873	direct_d	high	"[""https://pmc.ncbi.nlm.nih.gov/articles/PMC4206661/"", ""https://research-repository.griffith.edu.au/bitstreams/eb1d1f30-5f7d-5deb-b6a3-6acb765e9286/download"", ""https://osf.io/jymhe/""]"	"[""10.1177/1745691616652873"", ""sripada 2014 ego depletion"", ""10.1177/0956797614526415"", ""10.1177/1745691616652873"", ""Methylphenidate Blocks Effort-Induced Depletion of Regulatory Control in Healthy Volunteers"", ""A Multilab Preregistered Replication of the Ego-Depletion Effect"", ""ego_depletion_sripada_hagger""]"	{}	{}	2	fig1_pair_93a91b91e99e430f	registered_replication_reports	already_in_root_table	Local dedupe found DOI/title/source-family evidence in current Figure 1 pair maps; keep as duplicate/search-recall evidence unless outcome-level review shows a genuinely new contrast.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-gpt-batch001.json	4	power_posing_carney_ranehill	Carney, Cuddy & Yap power posing -> Ranehill et al. larger-sample robustness replication	social psychology / embodied cognition	strict_figure1a	high	Power Posing: Brief Nonverbal Displays Affect Neuroendocrine Levels and Risk Tolerance	10.1177/0956797610383437	Assessing the Robustness of Power Posing: No Effect on Hormones and Risk Tolerance in a Large Sample of Men and Women	10.1177/0956797614553946	direct_d	medium	"[""https://faculty.haas.berkeley.edu/dana_carney/power.poses.PS.2010.pdf"", ""https://progressiegerichtwerken.com/wp-content/uploads/2016/12/5110-Ranehill-Dreber-Johannesson-Leiberg-Sul-Weber-PS-2015-Assessing-the-robustness-of-power-posing-no-effect-on-hormones-and-risk-rolerance-in-a-large-sample-of-men-and-women1.pdf""]"	"[""10.1177/0956797614553946"", ""power posing"", ""10.1177/0956797610383437"", ""10.1177/0956797614553946"", ""Power Posing: Brief Nonverbal Displays Affect Neuroendocrine Levels and Risk Tolerance"", ""Assessing the Robustness of Power Posing: No Effect on Hormones and Risk Tolerance in a Large Sample of Men and Women"", ""power_posing_carney_ranehill""]"	{}	{}	8	fig1_pair_9df5d7da1920b181|fig1_pair_e139db473cb46932|fig1_pair_e6e89ed78512d56a|fig1_pair_f0e27aee9b58f7dd	fred_curatescience	already_in_root_table	Local dedupe found DOI/title/source-family evidence in current Figure 1 pair maps; keep as duplicate/search-recall evidence unless outcome-level review shows a genuinely new contrast.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-gpt-batch001.json	5	professor_priming_dijksterhuis_odonnell	Dijksterhuis & van Knippenberg professor/hooligan priming -> O'Donnell et al. Registered Replication Report	social cognition / behavioral priming	strict_figure1a	high	The Relation Between Perception and Behavior, or How to Win a Game of Trivial Pursuit	10.1037/0022-3514.74.4.865	Registered Replication Report: Dijksterhuis and van Knippenberg (1998)	10.1177/1745691618755704	direct_d	high	"[""https://discovery.ucl.ac.uk/10046922/1/O%27Donnell%20et%20al.%20FINAL.pdf"", ""https://osf.io/k27hm/""]"	"[""10.1177/1745691618755704"", ""dijksterhuis professor priming"", ""10.1037/0022-3514.74.4.865"", ""10.1177/1745691618755704"", ""The Relation Between Perception and Behavior, or How to Win a Game of Trivial Pursuit"", ""Registered Replication Report: Dijksterhuis and van Knippenberg (1998)"", ""professor_priming_dijksterhuis_odonnell""]"	{}	{}	2	fig1_pair_1213ee7bb08629ca	registered_replication_reports	already_in_root_table	Local dedupe found DOI/title/source-family evidence in current Figure 1 pair maps; keep as duplicate/search-recall evidence unless outcome-level review shows a genuinely new contrast.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-gpt-batch001.json	6	verb_aspect_intent_hart_eerland	Hart & Albarracin verb aspect and intent attributions -> Eerland et al. Registered Replication Report	language and social cognition	strict_figure1a	high	Learning About What Others Were Doing: Verb Aspect and Attributions of Mundane and Criminal Intent for Past Actions	10.1177/0956797610395393	Registered Replication Report: Hart & Albarracin (2011)	10.1177/1745691615605826	direct_d	high	"[""https://dspace.library.uu.nl/bitstreams/a02f1d3c-4682-4bb1-a84f-007cc7e27834/download"", ""https://osf.io/d3mw4/""]"	"[""10.1177/1745691615605826"", ""hart & albarracin grammatical aspect"", ""10.1177/0956797610395393"", ""10.1177/1745691615605826"", ""Learning About What Others Were Doing: Verb Aspect and Attributions of Mundane and Criminal Intent for Past Actions"", ""Registered Replication Report: Hart & Albarracin (2011)"", ""verb_aspect_intent_hart_eerland""]"	{}	{}	6	fig1_pair_1af7b2b6916a7851|fig1_pair_8129ce9c9b441387|fig1_pair_af0138ea4be12592	registered_replication_reports	already_in_root_table	Local dedupe found DOI/title/source-family evidence in current Figure 1 pair maps; keep as duplicate/search-recall evidence unless outcome-level review shows a genuinely new contrast.	2026-05-05T22:54:12.031761+00:00
